"Group1","Group2","Z","P.unadj","P.adj","Significant"
"Aiston Preserve","Salmon Beach",1.30117061686588,0.1932,0.5308,"No"
"Mukilteo","Skiff Point",1.30117061686588,0.1932,0.5313,"No"
"Madrona Pont","Purdy, Burley Lagoon",1.29725142826086,0.1945,0.5319,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Commencement Bay, Milwaukee Waterway",-1.29636664499291,0.1948,0.5322,"No"
"Cap Sante","Lions Park",-1.29333223965584,0.1959,0.5324,"No"
"Rich Passage","Salmon Beach",1.29725142826086,0.1945,0.5324,"No"
"Commencement Bay, Milwaukee Waterway","Discovery Bay",1.29223545746904,0.1963,0.5329,"No"
"Rich Passage","Three Tree Point",-1.29725142826086,0.1945,0.5329,"No"
"Blair Waterway Two","Meyer's Point, Henderson Inlet",1.29333223965584,0.1959,0.533,"No"
"Commencement Bay, Dick Gilmur Launch","N Avenue Park",-1.28941305105083,0.1973,0.533,"No"
"Gig Harbor Boat Launch","N Avenue Park",-1.29333223965584,0.1959,0.5335,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Penrose Point State Park",-1.28941305105083,0.1973,0.5335,"No"
"Aiston Preserve","Point Defiance Ferry",1.28941305105083,0.1973,0.534,"No"
"Penn Cove Reference","Skiff Point",-1.29333223965584,0.1959,0.534,"No"
"Thea Foss Waterway","West Bay Park",-1.29058298245948,0.1968,0.534,"No"
"Aiston Preserve","Three Tree Point",-1.29333223965584,0.1959,0.5345,"No"
"Oak Bay County Park","Salmon Bay, Commodore Park",-1.28941305105083,0.1973,0.5346,"No"
"Discovery Bay","Penrose Point State Park",-1.28549386244581,0.1986,0.5351,"No"
"Point Defiance Ferry","Rich Passage",-1.28549386244581,0.1986,0.5356,"No"
"Mukilteo","Salmon Bay, Commodore Park",1.28549386244581,0.1986,0.5362,"No"
"Kopachuck State Park","Maristone Island",1.28082137696429,0.2003,0.539,"No"
"Commencement Bay Skookum","Donkey Creek Delta",1.27765548523577,0.2014,0.5404,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","North Camano",-1.27765548523577,0.2014,0.541,"No"
"Discovery Bay","North Camano",-1.27373629663076,0.2028,0.5415,"No"
"Squaxin Island","Suquamish, Stormwater Outfall",1.27765548523577,0.2014,0.5415,"No"
"N Avenue Park","Purdy, Burley Lagoon",1.27373629663076,0.2028,0.5421,"No"
"Broad Spit","Fidalgo Bay Aq Reserve, Weaverling Spit",-1.27480020631083,0.2024,0.5426,"No"
"Oak Bay County Park","Skiff Point",-1.27373629663076,0.2028,0.5426,"No"
"Raft Island Park","Three Tree Point",-1.27373629663076,0.2028,0.5431,"No"
"Gig Harbor Boat Launch","Kopachuck State Park",-1.26981710802574,0.2041,0.5437,"No"
"Des Moines Marina","Rich Passage",1.26981710802574,0.2041,0.5442,"No"
"South of Skunk Island","Three Tree Point",-1.26981710802574,0.2041,0.5447,"No"
"Aiston Preserve","Des Moines Marina",-1.26589791942072,0.2055,0.5448,"No"
"Suquamish, Stormwater Outfall","Tulalip Bay",-1.26794160892778,0.2048,0.5449,"No"
"Commencement Bay, Dick Gilmur Launch","Kopachuck State Park",-1.26589791942072,0.2055,0.5453,"No"
"Manchester, Stormwater Outfall","Smith Cove, Terminal 91",1.26589791942072,0.2055,0.5458,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","West Bay Park",-1.26589791942072,0.2055,0.5464,"No"
"Broad Spit ","Eagle Harbor Dr",1.26166466979234,0.2071,0.5467,"No"
"Elliot Bay Myrtle Edwards","Salmon Bay, Commodore Park",-1.26331714480189,0.2065,0.5467,"No"
"Locust Beach","Salmon Bay, Commodore Park",-1.2619787308157,0.207,0.547,"No"
"Discovery Bay","West Bay Park",-1.2619787308157,0.207,0.5475,"No"
"Donkey Creek Delta","Eagle Harbor Dr",1.25805954221068,0.2084,0.5486,"No"
"Browns Point Lighthouse","Thea Foss Waterway",1.25753348226846,0.2086,0.5486,"No"
"Chambers Bay Park","Miller Creek",-1.25805954221068,0.2084,0.5491,"No"
"Blair Waterway Two","Penn Cove Reference",1.25805954221068,0.2084,0.5496,"No"
"Miller Creek","Reach Island",1.25414035360567,0.2098,0.5503,"No"
"Cap Sante","Squaxin Island",-1.25414035360567,0.2098,0.5508,"No"
"Everett Harbor","Suquamish, Stormwater Outfall",1.25414035360567,0.2098,0.5513,"No"
"Blair Waterway","Minter Bay",-1.25022116500065,0.2112,0.553,"No"
"Kopachuck State Park","Purdy, Burley Lagoon",1.25022116500065,0.2112,0.5535,"No"
"Friday Harbor","Suquamish, Stormwater Outfall",1.2459661572016,0.2128,0.5539,"No"
"Des Moines Marina","Raft Island Park",1.24630197639563,0.2127,0.5541,"No"
"Madrona Pont","Thea Foss Waterway",1.24513991969683,0.2131,0.5542,"No"
"Commencement Bay Skookum","Maristone Island",1.24218207285475,0.2142,0.5544,"No"
"Edmonds Ferry","Rich Passage",1.24630197639563,0.2127,0.5546,"No"
"Cap Sante","Tulalip Bay",-1.24218207285475,0.2142,0.5549,"No"
"Friday Harbor","Miller Creek",-1.24100873217295,0.2146,0.555,"No"
"Locust Beach","Skiff Point",-1.24630197639563,0.2127,0.5551,"No"
"Aiston Preserve","Edmonds Ferry",-1.24238278779061,0.2141,0.5552,"No"
"Elliot Bay Myrtle Edwards","Skiff Point",-1.24679239470638,0.2125,0.5557,"No"
"Edmonds Marina","Smith Cove, Terminal 91",1.24630197639563,0.2127,0.5557,"No"
"Seattle Aquarium, Pier 59","Silverdale, Dyes Inlet",1.24238278779061,0.2141,0.5558,"No"
"Des Moines Marina","South of Skunk Island",1.24238278779061,0.2141,0.5563,"No"
"Blair Waterway Two","Oak Bay County Park",1.2384635991856,0.2155,0.5564,"No"
"Discovery Bay","Salmon Beach",1.2384635991856,0.2155,0.5569,"No"
"Browns Point Lighthouse","Cherry Point Aquatic Reserve, Conoco Phillips",1.23454441058058,0.217,0.5571,"No"
"Commencement Bay Skookum","Gig Harbor Boat Launch",1.23454441058058,0.217,0.5576,"No"
"Filucy Bay","Maple Hollow Park",1.23454441058058,0.217,0.5581,"No"
"Commencement Bay, Milwaukee Waterway","Rich Passage",1.23026764461087,0.2186,0.5586,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Salmon Beach",1.23454441058058,0.217,0.5586,"No"
"Commencement Bay Skookum","Commencement Bay, Dick Gilmur Launch",1.23062522197556,0.2185,0.5587,"No"
"Kingston Marina","Seattle Aquarium, Pier 59",1.23454441058058,0.217,0.5591,"No"
"Browns Point Lighthouse","Discovery Bay",1.23062522197556,0.2185,0.5593,"No"
"Eld Inlet","Suquamish, Stormwater Outfall",1.23454441058058,0.217,0.5596,"No"
"Cap Sante","Everett Harbor",-1.23062522197556,0.2185,0.5598,"No"
"Aiston Preserve","Commencement Bay, Milwaukee Waterway",-1.22613645708699,0.2201,0.56,"No"
"Port Angeles Yacht Club","Seattle Aquarium, Pier 59",1.22644013414346,0.22,0.5602,"No"
"Chimacum Creek delta","Purdy, Dexters",-1.23062522197556,0.2185,0.5603,"No"
"Donkey Creek Delta","Manchester, Stormwater Outfall",-1.22670603337054,0.2199,0.5604,"No"
"Elliott Bay, Harbor Island, Pier 17","Kingston Marina",1.22278684476553,0.2214,0.5606,"No"
"Discovery Bay","Point Defiance Ferry",1.22670603337054,0.2199,0.561,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Madrona Pont",-1.22278684476553,0.2214,0.5611,"No"
"Discovery Bay","Madrona Pont",-1.21886765616051,0.2229,0.5613,"No"
"Penrose Point State Park","Rich Passage",1.22670603337054,0.2199,0.5615,"No"
"Cap Sante","Friday Harbor",-1.22117903205833,0.222,0.5616,"No"
"Aiston Preserve","Penrose Point State Park",-1.22278684476553,0.2214,0.5616,"No"
"Eagle Harbor Dr","Smith Cove, Terminal 91",-1.21886765616051,0.2229,0.5618,"No"
"N Avenue Park","Thea Foss Waterway",1.22035279455356,0.2223,0.5619,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Point Defiance Ferry",1.22278684476553,0.2214,0.5621,"No"
"Edmonds Ferry","South of Skunk Island",1.21886765616051,0.2229,0.5623,"No"
"Edmonds Ferry","Raft Island Park",1.22278684476553,0.2214,0.5626,"No"
"Rocky Point","Williams Olson Park",1.21886765616051,0.2229,0.5628,"No"
"Commencement Bay Skookum","Purdy, Burley Lagoon",1.21494846755549,0.2244,0.5635,"No"
"Jamestown","Kingston Marina",-1.21069819543217,0.226,0.564,"No"
"North Camano","Rich Passage",1.21494846755549,0.2244,0.564,"No"
"Brackenwood Lane","Cap Sante",-1.21102927895047,0.2259,0.5642,"No"
"Blair Waterway Two","Elliot Bay Myrtle Edwards",1.20961170699148,0.2264,0.5645,"No"
"Eastsound, Fishing Bay","Rocky Point",-1.21494846755549,0.2244,0.5645,"No"
"Cap Sante","Eld Inlet",-1.21102927895047,0.2259,0.5647,"No"
"Jamestown","Port Angeles Yacht Club",-1.21280155238698,0.2252,0.5651,"No"
"Blair Waterway Two","Locust Beach",1.21102927895047,0.2259,0.5652,"No"
"Aiston Preserve","North Camano",-1.21102927895047,0.2259,0.5657,"No"
"Donkey Creek Delta","Edmonds Marina",-1.20711009034545,0.2274,0.5659,"No"
"Kitsap St Boat Launch","Purdy, Dexters",-1.21102927895047,0.2259,0.5662,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Reach Island",-1.20711009034545,0.2274,0.5664,"No"
"Eld Inlet","Filucy Bay",-1.19927171313542,0.2304,0.5669,"No"
"Commencement Bay, Milwaukee Waterway","Raft Island Park",1.2054805194676,0.228,0.567,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","N Avenue Park",-1.19927171313542,0.2304,0.5674,"No"
"Chambers Bay Park","Fidalgo Bay Aq Reserve, Weaverling Spit",1.20319090174044,0.2289,0.5677,"No"
"Purdy, Dexters","Shilshole Bay",1.19927171313542,0.2304,0.5679,"No"
"Penrose Point State Park","Raft Island Park",1.20319090174044,0.2289,0.5682,"No"
"Lions Park","Smith Cove, Terminal 91",1.19927171313542,0.2304,0.5684,"No"
"Discovery Bay","N Avenue Park",-1.1953525245304,0.2319,0.5686,"No"
"Rich Passage","West Bay Park",-1.20319090174044,0.2289,0.5687,"No"
"Commencement Bay, Milwaukee Waterway","South of Skunk Island",1.20134933194372,0.2296,0.5689,"No"
"Penrose Point State Park","South of Skunk Island",1.19927171313542,0.2304,0.5689,"No"
"Arroyo Beach","Three Tree Point",-1.19638734205827,0.2315,0.5691,"No"
"Minter Bay","Tulalip Reservation",1.1953525245304,0.2319,0.5691,"No"
"Maple Hollow Park","Suquamish, Stormwater Outfall",1.19927171313542,0.2304,0.5694,"No"
"Kopachuck State Park","Thea Foss Waterway",1.19556566941029,0.2319,0.5694,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Hood Canal Holly",1.19352517138348,0.2327,0.5699,"No"
"Chimacum Creek delta","Tulalip Reservation",-1.19927171313542,0.2304,0.5699,"No"
"Aiston Preserve","West Bay Park",-1.19927171313542,0.2304,0.5704,"No"
"North Camano","Raft Island Park",1.19143333592538,0.2335,0.5714,"No"
"Brackenwood Lane","Jamestown",-1.18923191537131,0.2343,0.573,"No"
"Blair Waterway","Mukilteo",-1.18751414732037,0.235,0.5731,"No"
"North Camano","South of Skunk Island",1.18751414732037,0.235,0.5736,"No"
"Manchester, Stormwater Outfall","Maristone Island",1.18636974469653,0.2355,0.5737,"No"
"Brackenwood Lane","Suquamish, Stormwater Outfall",-1.18751414732037,0.235,0.5741,"No"
"Gig Harbor Boat Launch","Manchester, Stormwater Outfall",-1.18359495871535,0.2366,0.5754,"No"
"Chuckanut, Clark's Point","Purdy, Dexters",-1.18359495871535,0.2366,0.5759,"No"
"Everett Harbor","Filucy Bay",-1.17967577011033,0.2381,0.5771,"No"
"Maristone Island","Meyer's Point, Henderson Inlet",1.17921431800958,0.2383,0.5771,"No"
"Commencement Bay, Dick Gilmur Launch","Manchester, Stormwater Outfall",-1.17967577011033,0.2381,0.5776,"No"
"Kitsap St Boat Launch","Tulalip Reservation",-1.17967577011033,0.2381,0.5781,"No"
"Raft Island Park","West Bay Park",-1.17967577011033,0.2381,0.5786,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Kopachuck State Park",-1.17575658150531,0.2397,0.5789,"No"
"Cap Sante","Maple Hollow Park",-1.17575658150531,0.2397,0.5794,"No"
"South of Skunk Island","West Bay Park",-1.17575658150531,0.2397,0.5799,"No"
"Meyer's Point, Henderson Inlet","Thea Foss Waterway",-1.1716047817718,0.2414,0.5814,"No"
"Discovery Bay","Kopachuck State Park",-1.1718373929003,0.2413,0.5817,"No"
"Elliott Bay, Harbor Island, Pier 17","Tulalip Bay",1.17062780598524,0.2417,0.5818,"No"
"Browns Point Lighthouse","Rich Passage",1.1718373929003,0.2413,0.5822,"No"
"Aiston Preserve","Browns Point Lighthouse",-1.16791820429528,0.2428,0.5834,"No"
"Broad Spit ","Salmon Beach",1.16003745670494,0.246,0.5835,"No"
"Commencement Bay, Dick Gilmur Launch","Edmonds Marina",-1.16007982708524,0.246,0.584,"No"
"Shilshole Bay","Tulalip Reservation",-1.16791820429528,0.2428,0.584,"No"
"Edmonds Marina","Gig Harbor Boat Launch",1.16399901569026,0.2444,0.5842,"No"
"Arroyo Beach","Des Moines Marina",-1.16633454997307,0.2435,0.5845,"No"
"Donkey Creek Delta","Lions Park",-1.16007982708524,0.246,0.5845,"No"
"Commencement Bay Skookum","Thea Foss Waterway",1.15838498169539,0.2467,0.5846,"No"
"Manchester, Stormwater Outfall","Purdy, Burley Lagoon",1.16399901569026,0.2444,0.5847,"No"
"Maple Hollow Park","Miller Creek",-1.16007982708524,0.246,0.585,"No"
"Minter Bay","Purdy, Dexters",1.16399901569026,0.2444,0.5852,"No"
"Aiston Preserve","Madrona Pont",-1.15616063848022,0.2476,0.5853,"No"
"Edmonds Marina","Maristone Island",1.16490346463568,0.2441,0.5854,"No"
"Madrona Pont","Rich Passage",1.16007982708524,0.246,0.5855,"No"
"Eastsound, Fishing Bay","Silverdale, Dyes Inlet",1.16399901569026,0.2444,0.5857,"No"
"Meyer's Point, Henderson Inlet","Raft Island Park",-1.15616063848022,0.2476,0.5858,"No"
"Broad Spit","Seattle Aquarium, Pier 59",-1.15506090799511,0.2481,0.5859,"No"
"Purdy, Burley Lagoon","Salmon Beach",1.16007982708524,0.246,0.586,"No"
"Filucy Bay","Squaxin Island",1.15616063848022,0.2476,0.5863,"No"
"Meyer's Point, Henderson Inlet","South of Skunk Island",-1.16007982708524,0.246,0.5865,"No"
"Smith Cove, Terminal 91","Squaxin Island",-1.16007982708524,0.246,0.587,"No"
"Silverdale, Dyes Inlet","Williams Olson Park",-1.16007982708524,0.246,0.5875,"No"
"Chuckanut, Clark's Point","Tulalip Reservation",-1.15224144987521,0.2492,0.5876,"No"
"Broad Spit ","Point Defiance Ferry",1.15260131916196,0.2491,0.5877,"No"
"Point Defiance Ferry","Purdy, Burley Lagoon",-1.14832226127019,0.2508,0.5904,"No"
"Browns Point Lighthouse","Raft Island Park",1.14832226127019,0.2508,0.5909,"No"
"Blair Waterway","Chimacum Creek delta",1.14440307266517,0.2525,0.5922,"No"
"Edmonds Marina","Purdy, Burley Lagoon",1.14440307266517,0.2525,0.5927,"No"
"Commencement Bay, Dick Gilmur Launch","Salmon Beach",1.14440307266517,0.2525,0.5932,"No"
"Commencement Bay Skookum","Discovery Bay",1.13656469545514,0.2557,0.5933,"No"
"Browns Point Lighthouse","South of Skunk Island",1.14440307266517,0.2525,0.5937,"No"
"Aiston Preserve","Meyer's Point, Henderson Inlet",1.13656469545514,0.2557,0.5938,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Commencement Bay Skookum",-1.14048388406015,0.2541,0.594,"No"
"Aiston Preserve","N Avenue Park",-1.13264550685012,0.2574,0.5942,"No"
"Arroyo Beach","Chimacum Creek delta",1.13914392856265,0.2546,0.5943,"No"
"Madrona Pont","Raft Island Park",1.13656469545514,0.2557,0.5943,"No"
"Gig Harbor Boat Launch","Salmon Beach",1.14048388406015,0.2541,0.5945,"No"
"Commencement Bay, Dick Gilmur Launch","Point Defiance Ferry",1.13264550685012,0.2574,0.5947,"No"
"N Avenue Park","Rich Passage",1.13656469545514,0.2557,0.5948,"No"
"Smith Cove, Terminal 91","Tulalip Bay",-1.13914392856265,0.2546,0.5948,"No"
"Arroyo Beach","Edmonds Ferry",-1.14057501390004,0.254,0.5949,"No"
"Penn Cove Reference","Thea Foss Waterway",-1.1344240940569,0.2566,0.5949,"No"
"Meyer's Point, Henderson Inlet","Rich Passage",-1.13264550685012,0.2574,0.5952,"No"
"Rocky Point","Seattle Aquarium, Pier 59",1.13656469545514,0.2557,0.5953,"No"
"Maristone Island","Penn Cove Reference",1.14057501390004,0.254,0.5954,"No"
"Madrona Pont","South of Skunk Island",1.13264550685012,0.2574,0.5956,"No"
"Everett Harbor","Smith Cove, Terminal 91",1.13656469545514,0.2557,0.5958,"No"
"Mukilteo","Tulalip Reservation",1.13264550685012,0.2574,0.5961,"No"
"Blair Waterway Two","Three Tree Point",-1.13656469545514,0.2557,0.5963,"No"
"Gig Harbor Boat Launch","Point Defiance Ferry",1.1287263182451,0.259,0.5975,"No"
"Cap Sante","Eagle Harbor Dr",1.12480712964008,0.2607,0.5983,"No"
"Chambers Bay Park","Elliott Bay, Harbor Island, Pier 17",-1.12480712964008,0.2607,0.5988,"No"
"Arroyo Beach","Commencement Bay, Milwaukee Waterway",-1.12340919911742,0.2613,0.5992,"No"
"Blair Waterway","Kitsap St Boat Launch",1.12480712964008,0.2607,0.5993,"No"
"Minter Bay","Port Angeles Yacht Club",1.12626416052614,0.2601,0.5994,"No"
"Penn Cove Reference","Raft Island Park",-1.12088794103507,0.2623,0.5997,"No"
"Eld Inlet","Miller Creek",-1.12480712964008,0.2607,0.5998,"No"
"Friday Harbor","Smith Cove, Terminal 91",1.12203053148526,0.2618,0.6,"No"
"Elliott Bay, Harbor Island, Pier 17","Reach Island",1.12088794103507,0.2623,0.6001,"No"
"Penn Cove Reference","South of Skunk Island",-1.12480712964008,0.2607,0.6003,"No"
"Maristone Island","Oak Bay County Park",1.11910873383919,0.2631,0.6004,"No"
"Filucy Bay","Lions Park",1.11696875243005,0.264,0.6005,"No"
"Donkey Creek Delta","Squaxin Island",-1.12088794103507,0.2623,0.6006,"No"
"Arroyo Beach","Penrose Point State Park",-1.11910873383919,0.2631,0.6009,"No"
"Gig Harbor Boat Launch","Lions Park",-1.11696875243005,0.264,0.601,"No"
"Arroyo Beach","Kitsap St Boat Launch",1.1176776485018,0.2637,0.6013,"No"
"Commencement Bay, Dick Gilmur Launch","Lions Park",-1.11304956382503,0.2657,0.6014,"No"
"Eld Inlet","Smith Cove, Terminal 91",1.11696875243005,0.264,0.6015,"No"
"N Avenue Park","Raft Island Park",1.11304956382503,0.2657,0.6019,"No"
"Kopachuck State Park","Rich Passage",1.11304956382503,0.2657,0.6024,"No"
"Blair Waterway","Shilshole Bay",1.11304956382503,0.2657,0.6028,"No"
"Lions Park","Maristone Island",1.11338439248963,0.2655,0.603,"No"
"Oak Bay County Park","Thea Foss Waterway",-1.11376815643751,0.2654,0.6031,"No"
"Blair Waterway Two","Des Moines Marina",-1.10913037522001,0.2674,0.6037,"No"
"Aiston Preserve","Kopachuck State Park",-1.10913037522001,0.2674,0.6042,"No"
"Aiston Preserve","Penn Cove Reference",1.10129199800998,0.2708,0.6045,"No"
"Manchester, Stormwater Outfall","Thea Foss Waterway",1.10467954388498,0.2693,0.6046,"No"
"Elliott Bay, Harbor Island, Pier 17","Friday Harbor",1.1005483563611,0.2711,0.6047,"No"
"N Avenue Park","South of Skunk Island",1.10913037522001,0.2674,0.6047,"No"
"Mukilteo","Purdy, Dexters",1.10129199800998,0.2708,0.605,"No"
"Arroyo Beach","Shilshole Bay",1.10479788046529,0.2692,0.605,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Kingston Marina",-1.10521118661499,0.2691,0.6051,"No"
"Blair Waterway","Chuckanut, Clark's Point",1.09737280940496,0.2725,0.6054,"No"
"Jamestown","Rocky Point",-1.1033667951279,0.2699,0.6054,"No"
"Oak Bay County Park","Raft Island Park",-1.10129199800998,0.2708,0.6055,"No"
"Everett Harbor","Miller Creek",-1.10521118661499,0.2691,0.6056,"No"
"Donkey Creek Delta","Everett Harbor",-1.09737280940496,0.2725,0.6059,"No"
"Arroyo Beach","North Camano",-1.10622896580268,0.2686,0.606,"No"
"Chambers Bay Park","Suquamish, Stormwater Outfall",1.10129199800998,0.2708,0.606,"No"
"Donkey Creek Delta","Tulalip Bay",-1.09621136844095,0.273,0.606,"No"
"Oak Bay County Park","South of Skunk Island",-1.10521118661499,0.2691,0.6061,"No"
"Lions Park","Purdy, Burley Lagoon",1.09737280940496,0.2725,0.6064,"No"
"Eagle Harbor Dr","Suquamish, Stormwater Outfall",-1.10129199800998,0.2708,0.6064,"No"
"Reach Island","Suquamish, Stormwater Outfall",1.10521118661499,0.2691,0.6066,"No"
"Penn Cove Reference","Rich Passage",-1.09737280940496,0.2725,0.6068,"No"
"Eagle Harbor Dr","Jamestown",-1.09478028310356,0.2736,0.6069,"No"
"Skiff Point","Three Tree Point",-1.10129199800998,0.2708,0.6069,"No"
"Donkey Creek Delta","Salmon Beach",1.09737280940496,0.2725,0.6073,"No"
"Arroyo Beach","West Bay Park",-1.09334919776617,0.2742,0.6078,"No"
"Cap Sante","Chambers Bay Park",-1.07777686637987,0.2811,0.6095,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Port Angeles Yacht Club",-1.08476268574182,0.278,0.6099,"No"
"Blair Waterway Two","Edmonds Ferry",-1.08561524358991,0.2776,0.61,"No"
"Donkey Creek Delta","Eld Inlet",-1.07777686637987,0.2811,0.61,"No"
"Aiston Preserve","Oak Bay County Park",1.08169605498489,0.2794,0.61,"No"
"Edmonds Marina","Thea Foss Waterway",1.08402360626559,0.2784,0.6101,"No"
"Locust Beach","Thea Foss Waterway",-1.08484984377036,0.278,0.6103,"No"
"Commencement Bay Skookum","Rich Passage",1.07777686637987,0.2811,0.6104,"No"
"Brackenwood Lane","Fidalgo Bay Aq Reserve, Weaverling Spit",-1.08561524358991,0.2776,0.6105,"No"
"Donkey Creek Delta","Friday Harbor",-1.08071865624648,0.2798,0.6105,"No"
"Cap Sante","Reach Island",-1.08169605498489,0.2794,0.6105,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Manchester, Stormwater Outfall",-1.08953443219492,0.2759,0.6106,"No"
"Locust Beach","Maristone Island",-1.089055941754,0.2761,0.6106,"No"
"Aiston Preserve","Commencement Bay Skookum",-1.07385767777485,0.2829,0.6109,"No"
"Oak Bay County Park","Rich Passage",-1.07777686637987,0.2811,0.6109,"No"
"Discovery Bay","Manchester, Stormwater Outfall",-1.08561524358991,0.2776,0.611,"No"
"Maple Hollow Park","Smith Cove, Terminal 91",1.08169605498489,0.2794,0.611,"No"
"Elliot Bay Myrtle Edwards","Thea Foss Waterway",-1.07967208733534,0.2803,0.611,"No"
"Broad Spit","Eastsound, Fishing Bay",-1.08249163628861,0.279,0.6111,"No"
"Kopachuck State Park","Raft Island Park",1.08953443219492,0.2759,0.6111,"No"
