"Group1","Group2","Z","P.unadj","P.adj","Significant"
"Oak Bay County Park","Skiff Point",1.14833088200332,0.2508,0.6616,"No"
"Filucy Bay","Kitsap St Boat Launch",1.16204814509892,0.2452,0.6617,"No"
"Minter Bay","Purdy, Burley Lagoon",1.16008853608527,0.246,0.6618,"No"
"Shilshole Bay","Tulalip Bay",-1.17349878633328,0.2406,0.6618,"No"
"Friday Harbor","Tulalip Reservation",1.15467558128787,0.2482,0.6618,"No"
"Commencement Bay Skookum","Friday Harbor",-1.15880679982557,0.2465,0.6619,"No"
"Everett Harbor","Maple Hollow Park",-1.15225010003064,0.2492,0.6619,"No"
"Blair Waterway Two","South of Skunk Island",-1.1679269721399,0.2428,0.6619,"No"
"Friday Harbor","Mukilteo",1.16293801836327,0.2449,0.662,"No"
"Chambers Bay Park","South of Skunk Island",-1.15812892707161,0.2468,0.662,"No"
"Smith Cove, Terminal 91","West Bay Park",1.17576540819453,0.2397,0.662,"No"
"Kopachuck State Park","North Camano",1.17380579918087,0.2405,0.6621,"No"
"Kitsap St Boat Launch","Squaxin Island",-1.15029049101698,0.25,0.6621,"No"
"Reach Island","Silverdale, Dyes Inlet",-1.15616931805795,0.2476,0.6622,"No"
"Locust Beach","Minter Bay",-1.16204814509892,0.2452,0.6623,"No"
"Commencement Bay Skookum","Silverdale, Dyes Inlet",-1.16008853608527,0.246,0.6625,"No"
"Filucy Bay","West Bay Park",1.1679269721399,0.2428,0.6625,"No"
"Aiston Preserve","Smith Cove, Terminal 91",-1.17380579918087,0.2405,0.6628,"No"
"Silverdale, Dyes Inlet","Tulalip Reservation",1.15616931805795,0.2476,0.6628,"No"
"Des Moines Marina","Elliott Bay, Harbor Island, Pier 17",-1.14441166397601,0.2525,0.6633,"No"
"Squaxin Island","West Bay Park",1.15616931805795,0.2476,0.6635,"No"
"Manchester, Stormwater Outfall","Mukilteo",1.14441166397601,0.2525,0.6639,"No"
"Smith Cove, Terminal 91","Suquamish Stormwater Outfall",1.14441166397601,0.2525,0.6646,"No"
"Manchester, Stormwater Outfall","Reach Island",1.13657322792138,0.2557,0.6648,"No"
"Rich Passage","West Bay Park",1.14245205496235,0.2533,0.6648,"No"
"Commencement Bay Skookum","Manchester, Stormwater Outfall",-1.14049244594869,0.2541,0.665,"No"
"Kitsap St Boat Launch","Rich Passage",-1.13657322792138,0.2557,0.6654,"No"
"Aiston Preserve","Rich Passage",-1.14049244594869,0.2541,0.6656,"No"
"Blair Waterway Two","Discovery Bay",-1.13853283693503,0.2549,0.6658,"No"
"Chambers Bay Park","Maristone Island",-1.13915248039182,0.2546,0.6658,"No"
"Filucy Bay","Suquamish Stormwater Outfall",1.13657322792138,0.2557,0.666,"No"
"N Avenue Park","Rocky Point",1.14049244594869,0.2541,0.6663,"No"
"Manchester, Stormwater Outfall","Tulalip Reservation",1.13657322792138,0.2557,0.6667,"No"
"Penrose Point State Park","Williams Olson Park",-1.13657322792138,0.2557,0.6673,"No"
"Chambers Bay Park","Discovery Bay",-1.12873479186674,0.259,0.6688,"No"
"Blair Waterway Two","Purdy, Dexters",-1.12873479186674,0.259,0.6695,"No"
"Chuckanut, Clark's Point","N Avenue Park",-1.1306944008804,0.2582,0.6699,"No"
"Elliot Bay Myrtle Edwards","Penn Cove Reference",1.12988827006165,0.2585,0.6701,"No"
"Meyer's Point, Henderson Inlet","Silverdale, Dyes Inlet",1.12873479186674,0.259,0.6701,"No"
"Aiston Preserve","Commencement Bay, Dick Gilmur Launch",-1.12677518285309,0.2598,0.6703,"No"
"Maple Hollow Park","Salmon Bay, Commodore Park",1.1306944008804,0.2582,0.6705,"No"
"Commencement Bay, Dick Gilmur Launch","West Bay Park",1.12873479186674,0.259,0.6707,"No"
"Eastsound, Fishing Bay","Elliott Bay, Harbor Island, Pier 17",-1.12481557383943,0.2607,0.6712,"No"
"Squaxin Island","Suquamish Stormwater Outfall",1.12481557383943,0.2607,0.6718,"No"
"Commencement Bay, Dick Gilmur Launch","Kitsap St Boat Launch",1.12285596482577,0.2615,0.672,"No"
"Madrona Pont","Williams Olson Park",-1.12285596482577,0.2615,0.6727,"No"
"Chambers Bay Park","Purdy, Dexters",-1.11893674679846,0.2632,0.6757,"No"
"Locust Beach","Port Angeles Yacht Club",-1.11697049113796,0.264,0.6772,"No"
"Browns Point Lighthouse","Minter Bay",1.11305791975748,0.2657,0.6783,"No"
"Port Angeles Yacht Club","Purdy, Burley Lagoon",1.11482384701662,0.2649,0.6783,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Locust Beach",1.11501752877114,0.2648,0.6787,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Purdy, Burley Lagoon",1.11305791975748,0.2657,0.6789,"No"
"Arroyo Beach","Port Angeles Yacht Club",-1.11360978548615,0.2654,0.679,"No"
"Browns Point Lighthouse","Commencement Bay, Dick Gilmur Launch",1.09346182962091,0.2742,0.6794,"No"
"Rich Passage","Suquamish Stormwater Outfall",1.11109831074383,0.2665,0.6798,"No"
"N Avenue Park","Purdy, Dexters",1.10913870173017,0.2674,0.68,"No"
"Broad Spit","Madrona Pont",1.09346182962091,0.2742,0.6801,"No"
"Blair Waterway Two","Chuckanut, Clark's Point",-1.10717909271651,0.2682,0.6802,"No"
"Chambers Bay Park","Chuckanut, Clark's Point",-1.09738104764822,0.2725,0.6802,"No"
"Eld Inlet","Oak Bay County Park",-1.09542143863457,0.2733,0.6804,"No"
"Elliot Bay Myrtle Edwards","Point Defiance Ferry",-1.09477291249118,0.2736,0.6805,"No"
"Salmon Bay, Commodore Park","Shilshole Bay",1.10913870173017,0.2674,0.6806,"No"
"Elliott Bay, Harbor Island, Pier 17","Reach Island",1.09346182962091,0.2742,0.6807,"No"
"Commencement Bay Skookum","Elliott Bay, Harbor Island, Pier 17",-1.09738104764822,0.2725,0.6808,"No"
"Brackenwood Lane","Chimacum Creek delta",1.09150222060725,0.2751,0.6809,"No"
"Aiston Preserve","Minter Bay",-1.10717909271651,0.2682,0.6809,"No"
"Chimacum Creek delta","Jamestown",-1.09550404992455,0.2733,0.681,"No"
"Des Moines Marina","Thea Foss Waterway",-1.09601227805249,0.2731,0.681,"No"
"Blair Waterway","Des Moines Marina",1.09934065666188,0.2716,0.6812,"No"
"Elliot Bay Myrtle Edwards","Fidalgo Bay Aq Reserve, Weaverling Spit",-1.10510095883544,0.2691,0.6812,"No"
"Cap Sante","Meyer's Point, Henderson Inlet",-1.08954261159359,0.2759,0.6812,"No"
"Elliott Bay, Harbor Island, Pier 17","Tulalip Reservation",1.09346182962091,0.2742,0.6813,"No"
"Minter Bay","West Bay Park",1.10913870173017,0.2674,0.6813,"No"
"Blair Waterway Two","Rocky Point",-1.09738104764822,0.2725,0.6814,"No"
"Broad Spit","Penrose Point State Park",1.10717909271651,0.2682,0.6815,"No"
"Brackenwood Lane","Seattle Aquarium, Pier 59",-1.10521948370285,0.2691,0.6817,"No"
"Des Moines Marina","Edmonds Marina",-1.09934065666188,0.2716,0.6818,"No"
"Madrona Pont","South of Skunk Island",-1.08954261159359,0.2759,0.6818,"No"
"Kitsap St Boat Launch","Minter Bay",-1.1032598746892,0.2699,0.682,"No"
"Chambers Bay Park","Rocky Point",-1.08758300257994,0.2768,0.6821,"No"
"Raft Island Park","Skiff Point",1.09738104764822,0.2725,0.6821,"No"
"Meyer's Point, Henderson Inlet","Port Angeles Yacht Club",1.08977966560097,0.2758,0.6822,"No"
"Discovery Bay","N Avenue Park",-1.09934065666188,0.2716,0.6825,"No"
"Penrose Point State Park","South of Skunk Island",-1.1032598746892,0.2699,0.6826,"No"
"Everett Harbor","Shilshole Bay",1.08758300257994,0.2768,0.6827,"No"
"Commencement Bay, Dick Gilmur Launch","Suquamish Stormwater Outfall",1.09738104764822,0.2725,0.6827,"No"
"Des Moines Marina","Kopachuck State Park",-1.10130026567554,0.2708,0.6829,"No"
"Arroyo Beach","Cherry Point Aquatic Reserve, Conoco Phillips",-1.10051288620768,0.2711,0.6831,"No"
"Edmonds Ferry","N Avenue Park",1.09934065666188,0.2716,0.6831,"No"
"Elliott Bay, Harbor Island, Pier 17","Mukilteo",1.10130026567554,0.2708,0.6835,"No"
"Kingston Marina","Williams Olson Park",-1.09934065666188,0.2716,0.6837,"No"
"Arroyo Beach","Jamestown",-1.04640919498268,0.2954,0.6854,"No"
"Donkey Creek Delta","Shilshole Bay",1.08366378455262,0.2785,0.6857,"No"
"Chambers Bay Park","Eld Inlet",-1.04643121329313,0.2954,0.686,"No"
"Chuckanut, Clark's Point","Oak Bay County Park",-1.04447160427947,0.2963,0.6863,"No"
"Reach Island","Thea Foss Waterway",-1.04230643706236,0.2973,0.6863,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Seattle Aquarium, Pier 59",-1.04643121329313,0.2954,0.6866,"No"
"Blair Waterway","Reach Island",1.04839082230679,0.2945,0.6868,"No"
"Thea Foss Waterway","Tulalip Reservation",1.04230643706236,0.2973,0.6868,"No"
"Blair Waterway","Eastsound, Fishing Bay",1.07974456652531,0.2803,0.6869,"No"
"Eld Inlet","Raft Island Park",-1.04447160427947,0.2963,0.6869,"No"
"Maristone Island","Penrose Point State Park",1.07904644499426,0.2806,0.687,"No"
"Madrona Pont","Purdy, Dexters",-1.05035043132044,0.2936,0.6871,"No"
"Browns Point Lighthouse","Smith Cove, Terminal 91",1.04643121329313,0.2954,0.6871,"No"
"Chuckanut, Clark's Point","Penrose Point State Park",1.04251199526581,0.2972,0.6872,"No"
"Eastsound, Fishing Bay","Kopachuck State Park",-1.08170417553896,0.2794,0.6873,"No"
"Blair Waterway","Commencement Bay Skookum",1.0523100403341,0.2927,0.6874,"No"
"Edmonds Marina","Reach Island",1.04839082230679,0.2945,0.6874,"No"
"Eastsound, Fishing Bay","Edmonds Marina",-1.07974456652531,0.2803,0.6875,"No"
"Browns Point Lighthouse","Filucy Bay",1.05426964934776,0.2918,0.6876,"No"
"Kopachuck State Park","Reach Island",1.05035043132044,0.2936,0.6877,"No"
"Point Defiance Ferry","Three Tree Point",1.04643121329313,0.2954,0.6877,"No"
"Minter Bay","Suquamish Stormwater Outfall",1.07778495751165,0.2811,0.6878,"No"
"North Camano","Williams Olson Park",-1.04251199526581,0.2972,0.6878,"No"
"Commencement Bay Skookum","Edmonds Marina",-1.0523100403341,0.2927,0.688,"No"
"Blair Waterway","Tulalip Reservation",1.04839082230679,0.2945,0.688,"No"
"Commencement Bay Skookum","Kopachuck State Park",-1.05426964934776,0.2918,0.6882,"No"
"Browns Point Lighthouse","Rich Passage",1.07974456652531,0.2803,0.6882,"No"
"Elliot Bay Myrtle Edwards","Salmon Beach",1.08031364760922,0.28,0.6882,"No"
"Commencement Bay Skookum","Thea Foss Waterway",-1.04643765560006,0.2954,0.6883,"No"
"Kopachuck State Park","Tulalip Reservation",1.05035043132044,0.2936,0.6883,"No"
"Cap Sante","Shilshole Bay",1.0523100403341,0.2927,0.6886,"No"
"Mukilteo","Thea Foss Waterway",-1.05056887413776,0.2935,0.6886,"No"
"Edmonds Marina","Tulalip Reservation",1.04839082230679,0.2945,0.6886,"No"
"Everett Harbor","Meyer's Point, Henderson Inlet",-1.05426964934776,0.2918,0.6888,"No"
"Kitsap St Boat Launch","Port Angeles Yacht Club",-1.05257116749772,0.2925,0.6889,"No"
"Brackenwood Lane","Purdy, Burley Lagoon",1.05426964934776,0.2918,0.6895,"No"
"Blair Waterway Two","Eld Inlet",-1.05622925836142,0.2909,0.6897,"No"
"Eastsound, Fishing Bay","Thea Foss Waterway",-1.07535618536398,0.2822,0.6898,"No"
"Kingston Marina","Maristone Island",-1.03826020668878,0.2991,0.69,"No"
"Oak Bay County Park","Rocky Point",1.05426964934776,0.2918,0.6901,"No"
"Discovery Bay","Penrose Point State Park",1.07386573948433,0.2829,0.6902,"No"
"Chimacum Creek delta","Tulalip Bay",-1.07260651263024,0.2834,0.6903,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Kitsap St Boat Launch",1.05622925836142,0.2909,0.6904,"No"
"Arroyo Beach","Brackenwood Lane",-1.03611356256744,0.3001,0.6905,"No"
"Miller Creek","Shilshole Bay",1.07190613047068,0.2838,0.6905,"No"
"Commencement Bay, Milwaukee Waterway","Edmonds Ferry",-1.05428697082169,0.2918,0.6906,"No"
"Discovery Bay","Kingston Marina",1.03663316822484,0.2999,0.6906,"No"
"Broad Spit","Kingston Marina",1.06994652145702,0.2846,0.6908,"No"
"Jamestown","Purdy, Burley Lagoon",1.05471781161906,0.2916,0.6908,"No"
"Gig Harbor Boat Launch","Shilshole Bay",-1.07386573948433,0.2829,0.6908,"No"
"Commencement Bay, Milwaukee Waterway","Friday Harbor",1.07266928235282,0.2834,0.6909,"No"
"Brackenwood Lane","Locust Beach",1.05622925836142,0.2909,0.691,"No"
"N Avenue Park","Williams Olson Park",1.03663316822484,0.2999,0.6912,"No"
"Meyer's Point, Henderson Inlet","Miller Creek",1.06994652145702,0.2846,0.6914,"No"
"Brackenwood Lane","Maple Hollow Park",-1.05622925836142,0.2909,0.6916,"No"
"N Avenue Park","South of Skunk Island",1.06994652145702,0.2846,0.692,"No"
"Blair Waterway","Mukilteo",1.05622925836142,0.2909,0.6922,"No"
"Locust Beach","Tulalip Bay",-1.03396691844609,0.3012,0.6923,"No"
"Penrose Point State Park","Rocky Point",-1.03271395019753,0.3017,0.6924,"No"
"Eagle Harbor Dr","Meyer's Point, Henderson Inlet",1.03075434118387,0.3027,0.6928,"No"
"Edmonds Marina","Mukilteo",1.05622925836142,0.2909,0.6928,"No"
"Purdy, Burley Lagoon","Tulalip Bay",-1.03182027432475,0.3022,0.6928,"No"
"Chimacum Creek delta","Hood Canal Holly",-1.06401993614487,0.2873,0.6929,"No"
"Meyer's Point, Henderson Inlet","Salmon Bay, Commodore Park",1.03271395019753,0.3017,0.693,"No"
"Donkey Creek Delta","Meyer's Point, Henderson Inlet",-1.05818886737507,0.29,0.6931,"No"
"Broad Spit","N Avenue Park",-1.0660273034297,0.2864,0.6932,"No"
"Jamestown","Locust Beach",1.0568644557404,0.2906,0.6933,"No"
"Aiston Preserve","Cherry Point Aquatic Reserve, Conoco Phillips",-1.06014847638873,0.2891,0.6934,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Suquamish Stormwater Outfall",1.03075434118387,0.3027,0.6934,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Three Tree Point",1.05622925836142,0.2909,0.6934,"No"
"Madrona Pont","Maristone Island",-1.06401993614487,0.2873,0.6935,"No"
"Commencement Bay, Milwaukee Waterway","Kopachuck State Park",1.05883131121317,0.2897,0.6936,"No"
"Kopachuck State Park","Mukilteo",1.05818886737507,0.29,0.6937,"No"
"Blair Waterway","Commencement Bay, Milwaukee Waterway",-1.06089692048202,0.2887,0.6938,"No"
"Lions Park","Shilshole Bay",-1.06210808540239,0.2882,0.6938,"No"
"Kingston Marina","South of Skunk Island",-1.0660273034297,0.2864,0.6938,"No"
"Aiston Preserve","Port Angeles Yacht Club",-1.0568644557404,0.2906,0.6939,"No"
"Discovery Bay","Madrona Pont",1.06014847638873,0.2891,0.694,"No"
"Penrose Point State Park","Purdy, Dexters",-1.06406769441605,0.2873,0.6941,"No"
"Port Angeles Yacht Club","West Bay Park",1.05901109986174,0.2896,0.6941,"No"
"Chuckanut, Clark's Point","Madrona Pont",1.02879473217021,0.3036,0.6943,"No"
"Browns Point Lighthouse","Squaxin Island",1.0660273034297,0.2864,0.6944,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","West Bay Park",1.06210808540239,0.2882,0.6944,"No"
"Commencement Bay, Milwaukee Waterway","Edmonds Marina",1.06089692048202,0.2887,0.6945,"No"
"Penn Cove Reference","Three Tree Point",-1.06406769441605,0.2873,0.6947,"No"
"Kingston Marina","Purdy, Dexters",-1.02683512315655,0.3045,0.6958,"No"
"Hood Canal Holly","Locust Beach",1.02538034196073,0.3052,0.6968,"No"
"Port Angeles Yacht Club","Suquamish Stormwater Outfall",1.02466479392028,0.3055,0.697,"No"
"Oak Bay County Park","Purdy, Dexters",1.02291590512924,0.3063,0.6977,"No"
"Hood Canal Holly","Purdy, Burley Lagoon",1.02323369783939,0.3062,0.6979,"No"
"Arroyo Beach","Tulalip Bay",-1.02080897002897,0.3073,0.6994,"No"
"Madrona Pont","Rocky Point",-1.01899668710192,0.3082,0.7001,"No"
"N Avenue Park","Thea Foss Waterway",1.01917161325122,0.3081,0.7005,"No"
"Chimacum Creek delta","Salmon Bay, Commodore Park",-1.01703707808826,0.3091,0.7011,"No"
"Salmon Beach","Three Tree Point",-1.01703707808826,0.3091,0.7017,"No"
"Broad Spit","North Camano",1.01311786006095,0.311,0.7029,"No"
"Discovery Bay","Oak Bay County Park",-1.01311786006095,0.311,0.7035,"No"
"Shilshole Bay","Silverdale, Dyes Inlet",-1.01311786006095,0.311,0.7041,"No"
"Commencement Bay, Milwaukee Waterway","Elliott Bay, Harbor Island, Pier 17",1.01338790729844,0.3109,0.7044,"No"
"Arroyo Beach","Hood Canal Holly",-1.01120888567133,0.3119,0.7044,"No"
"North Camano","South of Skunk Island",-1.00919864203363,0.3129,0.706,"No"
"Raft Island Park","Rocky Point",1.00331981499266,0.3157,0.7088,"No"
"Chuckanut, Clark's Point","Kingston Marina",1.00527942400632,0.3148,0.7091,"No"
"Blair Waterway Two","Skiff Point",-1.00331981499266,0.3157,0.7094,"No"
"Elliot Bay Myrtle Edwards","Maristone Island",1.00533978819909,0.3147,0.7096,"No"
"Friday Harbor","Shilshole Bay",1.00388610466172,0.3154,0.71,"No"
"Brackenwood Lane","West Bay Park",1.00331981499266,0.3157,0.71,"No"
"Aiston Preserve","Brackenwood Lane",-1.001360205979,0.3167,0.7104,"No"
"Jamestown","West Bay Park",0.998905064464185,0.3178,0.7118,"No"
"Minter Bay","Seattle Aquarium, Pier 59",-0.999400596965347,0.3176,0.7119,"No"
"Brackenwood Lane","Kitsap St Boat Launch",0.99744098795169,0.3186,0.7123,"No"
"Aiston Preserve","Jamestown",-0.996758420342843,0.3189,0.7124,"No"
"Chimacum Creek delta","Everett Harbor",-0.995481378938032,0.3195,0.7126,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Maple Hollow Park",-0.99744098795169,0.3186,0.7128,"No"
"Chuckanut, Clark's Point","Raft Island Park",-0.993521769924374,0.3205,0.713,"No"
"Kingston Marina","Rocky Point",-0.995481378938032,0.3195,0.7132,"No"
"Chimacum Creek delta","Donkey Creek Delta",-0.991562160910717,0.3214,0.7133,"No"
"Jamestown","Kitsap St Boat Launch",0.99246513210016,0.321,0.7135,"No"
"Manchester, Stormwater Outfall","Shilshole Bay",0.993521769924374,0.3205,0.7136,"No"
"Commencement Bay, Milwaukee Waterway","Hood Canal Holly",0.990694474137309,0.3218,0.7137,"No"
"Eld Inlet","Penrose Point State Park",0.991562160910717,0.3214,0.7139,"No"
"Chambers Bay Park","Skiff Point",-0.993521769924374,0.3205,0.7142,"No"
"Oak Bay County Park","South of Skunk Island",0.983723724856087,0.3253,0.7207,"No"
"Chimacum Creek delta","Miller Creek",-0.979804506828772,0.3272,0.7208,"No"
"Discovery Bay","North Camano",0.979804506828772,0.3272,0.7214,"No"
"Commencement Bay, Milwaukee Waterway","Tulalip Bay",0.981541152848698,0.3263,0.7219,"No"
"Broad Spit","Oak Bay County Park",-0.979804506828772,0.3272,0.722,"No"
"Locust Beach","Salmon Bay, Commodore Park",-0.981764115842429,0.3262,0.7222,"No"
"Eld Inlet","Madrona Pont",0.977844897815114,0.3282,0.7224,"No"
"Purdy, Burley Lagoon","Salmon Bay, Commodore Park",-0.979804506828772,0.3272,0.7226,"No"
"Maristone Island","North Camano",0.976007527169877,0.3291,0.7232,"No"
"Commencement Bay, Dick Gilmur Launch","Seattle Aquarium, Pier 59",-0.979804506828772,0.3272,0.7232,"No"
"Tulalip Bay","West Bay Park",0.976007527169877,0.3291,0.7238,"No"
"Aiston Preserve","Tulalip Bay",-0.973860883048536,0.3301,0.7249,"No"
"Purdy, Dexters","Raft Island Park",-0.971966070774141,0.3311,0.7258,"No"
"Brackenwood Lane","Suquamish Stormwater Outfall",0.971966070774141,0.3311,0.7264,"No"
"Kitsap St Boat Launch","Tulalip Bay",-0.969567594805853,0.3323,0.7267,"No"
"North Camano","Purdy, Dexters",-0.970006461760484,0.332,0.7268,"No"
"Des Moines Marina","Williams Olson Park",-0.970006461760484,0.332,0.7274,"No"
"Hood Canal Holly","West Bay Park",0.967420950684512,0.3333,0.7278,"No"
"Commencement Bay, Milwaukee Waterway","Manchester, Stormwater Outfall",0.96794450338371,0.3331,0.7279,"No"
"Browns Point Lighthouse","Elliot Bay Myrtle Edwards",0.966705137822399,0.3337,0.728,"No"
"Rich Passage","Seattle Aquarium, Pier 59",-0.966087243733169,0.334,0.7281,"No"
"Aiston Preserve","Hood Canal Holly",-0.96527430656317,0.3344,0.7284,"No"
"Jamestown","Suquamish Stormwater Outfall",0.964558758522723,0.3348,0.7286,"No"
"Discovery Bay","Raft Island Park",-0.962168025705854,0.336,0.7306,"No"
"Cap Sante","Chimacum Creek delta",0.960208416692196,0.337,0.731,"No"
"Hood Canal Holly","Kitsap St Boat Launch",0.960981018320487,0.3366,0.7313,"No"
"Everett Harbor","Locust Beach",0.960208416692196,0.337,0.7316,"No"
"Brackenwood Lane","Meyer's Point, Henderson Inlet",-0.958248807678539,0.3379,0.732,"No"
"Donkey Creek Delta","Locust Beach",0.956289198664881,0.3389,0.7324,"No"
"Commencement Bay, Milwaukee Waterway","Jamestown",0.95713229607907,0.3385,0.7326,"No"
"Everett Harbor","Purdy, Burley Lagoon",0.958248807678539,0.3379,0.7326,"No"
"Eld Inlet","Kingston Marina",0.954329589651224,0.3399,0.7327,"No"
"Elliot Bay Myrtle Edwards","Skiff Point",0.956377091478143,0.3389,0.7328,"No"
"Donkey Creek Delta","Purdy, Burley Lagoon",0.954329589651224,0.3399,0.7333,"No"
"Arroyo Beach","Salmon Bay, Commodore Park",-0.954541085956463,0.3398,0.7337,"No"
"Maple Hollow Park","Minter Bay",0.950410371623909,0.3419,0.7341,"No"
"Seattle Aquarium, Pier 59","Squaxin Island",0.952369980637566,0.3409,0.7343,"No"
"Elliott Bay, Harbor Island, Pier 17","Shilshole Bay",0.950410371623909,0.3419,0.7347,"No"
"Eastsound, Fishing Bay","Williams Olson Park",-0.950410371623909,0.3419,0.7353,"No"
"Chuckanut, Clark's Point","North Camano",0.948450762610251,0.3429,0.7356,"No"
"Oak Bay County Park","Williams Olson Park",0.950410371623909,0.3419,0.7358,"No"
"Commencement Bay, Milwaukee Waterway","Silverdale, Dyes Inlet",0.947288410695197,0.3435,0.7363,"No"
"Locust Beach","Miller Creek",-0.944531544582936,0.3449,0.7388,"No"
"Miller Creek","Purdy, Burley Lagoon",0.942571935569278,0.3459,0.7397,"No"
"Broad Spit","Des Moines Marina",0.940612326555621,0.3469,0.7401,"No"
"Suquamish Stormwater Outfall","Tulalip Bay",-0.941661221228415,0.3464,0.7401,"No"
"Penn Cove Reference","Smith Cove, Terminal 91",-0.942571935569278,0.3459,0.7403,"No"
