"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"Broad Spit ","Penrose Point State Park",1.61486379102435,0.1063,0.355,"No","a","a"
"Kopachuck State Park","Maple Hollow Park",-1.60702464640772,0.108,0.3555,"No","a","a"
"Reach Island","Smith Cove, Terminal 91",-1.61486379102435,0.1063,0.3555,"No","a","a"
"Friday Harbor","Raft Island Park",-1.61503930602285,0.1063,0.3558,"No","a","a"
"Cap Sante","Elliott Bay, Harbor Island, Pier 17",1.60506486025357,0.1085,0.356,"No","a","a"
"Raft Island Park","Tulalip Reservation",1.60506486025357,0.1085,0.3565,"No","a","a"
"Arroyo Beach","Penn Cove Reference",-1.60082566137696,0.1094,0.3587,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Skiff Point",-1.599752415687,0.1097,0.359,"No","a","a"
"Eastsound, Fishing Bay","Point Defiance Ferry",-1.59722571563694,0.1102,0.3595,"No","a","a"
"Kitsap St Boat Launch","Penrose Point State Park",1.59526592948279,0.1107,0.3597,"No","a","a"
"Penrose Point State Park","South of Skunk Island",-1.59722571563694,0.1102,0.36,"No","a","a"
"Chambers Bay Park","Salmon Beach",-1.59526592948279,0.1107,0.3601,"No","a","a"
"Eastsound, Fishing Bay","Eld Inlet",-1.59330614332863,0.1111,0.3602,"No","a","a"
"Raft Island Park","Williams Olson Park",1.59722571563694,0.1102,0.3604,"No","a","a"
"Purdy, Dexters","South of Skunk Island",-1.59526592948279,0.1107,0.3605,"No","a","a"
"Arroyo Beach","Edmonds Ferry",-1.59223830870082,0.1113,0.3606,"No","a","a"
"Kitsap St Boat Launch","Purdy, Dexters",1.59330614332863,0.1111,0.3606,"No","a","a"
"Cap Sante","Des Moines Marina",1.59134635717448,0.1115,0.3608,"No","a","a"
"Broad Spit ","Kopachuck State Park",1.58546699871201,0.1129,0.3616,"No","a","a"
"Eastsound, Fishing Bay","Rocky Point",-1.58938657102032,0.112,0.3618,"No","a","a"
"Discovery Bay","Gig Harbor Boat Launch",1.58742678486616,0.1124,0.3619,"No","a","a"
"Discovery Bay","Rich Passage",-1.58546699871201,0.1129,0.362,"No","a","a"
"Discovery Bay","Donkey Creek Delta",-1.58350721255785,0.1133,0.3622,"No","a","a"
"Gig Harbor Boat Launch","Lions Park",-1.58742678486616,0.1124,0.3623,"No","a","a"
"Lions Park","Rich Passage",-1.58546699871201,0.1129,0.3625,"No","a","a"
"Donkey Creek Delta","Lions Park",1.58350721255785,0.1133,0.3626,"No","a","a"
"Blair Waterway Two","Oak Bay County Park",-1.58742678486616,0.1124,0.3628,"No","a","a"
"Chambers Bay Park","Squaxin Island",-1.58546699871201,0.1129,0.3629,"No","a","a"
"Blair Waterway Two","West Bay Park",-1.5815474264037,0.1138,0.3632,"No","a","a"
"Squaxin Island","Tulalip Bay",-1.58007289240962,0.1141,0.3638,"No","a","a"
"Blair Waterway","Discovery Bay",1.57762785409539,0.1147,0.3647,"No","a","a"
"Skiff Point","Thea Foss Waterway",1.57661550058409,0.1149,0.3651,"No","a","a"
"Blair Waterway","Lions Park",1.57762785409539,0.1147,0.3652,"No","a","a"
"Brackenwood Lane","Three Tree Point",-1.57370828178707,0.1156,0.3663,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Williams Olson Park",-1.57370828178707,0.1156,0.3668,"No","a","a"
"Commencement Bay Skookum","Edmonds Marina",-1.57174849563292,0.116,0.3673,"No","a","a"
"Salmon Beach","Tulalip Bay",-1.56933870156445,0.1166,0.3687,"No","a","a"
"Kopachuck State Park","South of Skunk Island",-1.56782892332461,0.1169,0.3694,"No","a","a"
"Kitsap St Boat Launch","Kopachuck State Park",1.56586913717045,0.1174,0.3695,"No","a","a"
"Cap Sante","Raft Island Park",-1.56586913717045,0.1174,0.3699,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Tulalip Reservation",-1.56586913717045,0.1174,0.3704,"No","a","a"
"Des Moines Marina","Williams Olson Park",-1.55998977870798,0.1188,0.3734,"No","a","a"
"Minter Bay","Oak Bay County Park",-1.55607020639967,0.1197,0.3759,"No","a","a"
"Chambers Bay Park","Discovery Bay",-1.55411042024552,0.1202,0.3761,"No","a","a"
"Chambers Bay Park","Lions Park",-1.55411042024552,0.1202,0.3765,"No","a","a"
"Donkey Creek Delta","Squaxin Island",1.55215063409136,0.1206,0.3767,"No","a","a"
"Rich Passage","Squaxin Island",1.55411042024552,0.1202,0.3769,"No","a","a"
"Des Moines Marina","Tulalip Reservation",-1.55215063409136,0.1206,0.3771,"No","a","a"
"Minter Bay","West Bay Park",-1.55019084793721,0.1211,0.3777,"No","a","a"
"Arroyo Beach","Eagle Harbor Dr",-1.54715470715109,0.1218,0.3795,"No","a","a"
"Blair Waterway","Squaxin Island",1.54627127562889,0.122,0.3798,"No","a","a"
"Brackenwood Lane","Everett Harbor",1.54235170332058,0.123,0.3801,"No","a","a"
"Discovery Bay","Fidalgo Bay Aq Reserve, Weaverling Spit",-1.54235170332058,0.123,0.3805,"No","a","a"
"Rich Passage","Salmon Beach",1.54431148947474,0.1225,0.3808,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Lions Park",1.54235170332058,0.123,0.381,"No","a","a"
"Port Angeles Yacht Club","Salmon Bay, Commodore Park",-1.54286103081302,0.1229,0.3814,"No","a","a"
"Donkey Creek Delta","Salmon Beach",1.54235170332058,0.123,0.3814,"No","a","a"
"Commencement Bay Skookum","Elliot Bay Myrtle Edwards",-1.53612589915399,0.1245,0.3835,"No","a","a"
"Blair Waterway","Salmon Beach",1.53647234485811,0.1244,0.3836,"No","a","a"
"Brackenwood Lane","Suquamish Stormwater Outfall",1.53647234485811,0.1244,0.3841,"No","a","a"
"Arroyo Beach","Meyer's Point, Henderson Inlet",-1.53212683996784,0.1255,0.3856,"No","a","a"
"Commencement Bay Skookum","Miller Creek",-1.5325527725498,0.1254,0.3857,"No","a","a"
"Cap Sante","Chimacum Creek delta",1.53059298639565,0.1259,0.3859,"No","a","a"
"Aiston Preserve","Manchester, Stormwater Outfall",-1.53059298639565,0.1259,0.3863,"No","a","a"
"Elliot Bay Myrtle Edwards","Manchester, Stormwater Outfall",-1.52951535198173,0.1261,0.3863,"No","a","a"
"Chuckanut, Clark's Point","Shilshole Bay",-1.52471362793318,0.1273,0.3895,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Hood Canal Holly",-1.52282387456869,0.1278,0.3905,"No","a","a"
"Locust Beach","Miller Creek",1.52079405562487,0.1283,0.3916,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Friday Harbor",-1.51464162084415,0.1299,0.3932,"No","a","a"
"Hood Canal Holly","Madrona Pont",1.51638336006159,0.1294,0.3932,"No","a","a"
"Eastsound, Fishing Bay","Maristone Island",-1.51352090916954,0.1301,0.3932,"No","a","a"
"Brackenwood Lane","Filucy Bay",1.51687448331656,0.1293,0.3933,"No","a","a"
"Gig Harbor Boat Launch","Thea Foss Waterway",-1.51381530244762,0.1301,0.3934,"No","a","a"
"Discovery Bay","Maple Hollow Park",-1.5149146971624,0.1298,0.3935,"No","a","a"
"Manchester, Stormwater Outfall","Purdy, Burley Lagoon",1.51687448331656,0.1293,0.3937,"No","a","a"
"Lions Park","Maple Hollow Park",-1.5149146971624,0.1298,0.3939,"No","a","a"
"Browns Point Lighthouse","Reach Island",1.51687448331656,0.1293,0.3942,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Squaxin Island",1.51099512485409,0.1308,0.3947,"No","a","a"
"Friday Harbor","Madrona Pont",1.50844423287015,0.1314,0.3953,"No","a","a"
"Manchester, Stormwater Outfall","N Avenue Park",1.50903533869993,0.1313,0.3953,"No","a","a"
"Mukilteo","Reach Island",1.50903533869993,0.1313,0.3958,"No","a","a"
"Everett Harbor","N Avenue Park",-1.50511576639162,0.1323,0.3975,"No","a","a"
"Point Defiance Ferry","Port Angeles Yacht Club",1.50421794377039,0.1325,0.3977,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Salmon Beach",1.50119619408331,0.1333,0.3996,"No","a","a"
"N Avenue Park","Suquamish Stormwater Outfall",1.49923640792916,0.1338,0.3998,"No","a","a"
"Eld Inlet","Port Angeles Yacht Club",1.49992426743232,0.1336,0.4002,"No","a","a"
"Chimacum Creek delta","Williams Olson Park",-1.49923640792916,0.1338,0.4003,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Oak Bay County Park",-1.497276621775,0.1343,0.4004,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Commencement Bay, Milwaukee Waterway",1.49646261612043,0.1345,0.4006,"No","a","a"
"Gig Harbor Boat Launch","Kopachuck State Park",-1.49531683562084,0.1348,0.4006,"No","a","a"
"Hood Canal Holly","Salmon Bay, Commodore Park",-1.49133691475618,0.1359,0.4006,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Gig Harbor Boat Launch",1.4906783873447,0.136,0.4007,"No","a","a"
"Port Angeles Yacht Club","Rocky Point",-1.49563059109425,0.1347,0.4008,"No","a","a"
"Everett Harbor","Purdy, Burley Lagoon",-1.497276621775,0.1343,0.4009,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Chuckanut, Clark's Point",-1.49139726331253,0.1359,0.401,"No","a","a"
"Broad Spit ","Discovery Bay",1.49335704946669,0.1353,0.4013,"No","a","a"
"Purdy, Burley Lagoon","Suquamish Stormwater Outfall",1.49139726331253,0.1359,0.4015,"No","a","a"
"Broad Spit ","Lions Park",1.49335704946669,0.1353,0.4017,"No","a","a"
"Chimacum Creek delta","Tulalip Reservation",-1.49139726331253,0.1359,0.4019,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","West Bay Park",-1.49139726331253,0.1359,0.4024,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Jamestown",-1.4869388889171,0.137,0.4032,"No","a","a"
"Chuckanut, Clark's Point","Madrona Pont",1.48551790485007,0.1374,0.4038,"No","a","a"
"Aiston Preserve","Everett Harbor",1.48355811869591,0.1379,0.4041,"No","a","a"
"Des Moines Marina","Oak Bay County Park",-1.48355811869591,0.1379,0.4045,"No","a","a"
"Maple Hollow Park","Squaxin Island",1.48355811869591,0.1379,0.4049,"No","a","a"
"Edmonds Marina","Locust Beach",-1.48159833254175,0.1384,0.4051,"No","a","a"
"Chuckanut, Clark's Point","Raft Island Park",-1.47767876023344,0.1395,0.4051,"No","a","a"
"Reach Island","Silverdale, Dyes Inlet",-1.47767876023344,0.1395,0.4056,"No","a","a"
"Discovery Bay","South of Skunk Island",-1.47571897407929,0.14,0.4058,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Thea Foss Waterway",1.47332570101752,0.1407,0.4059,"No","a","a"
"Discovery Bay","Kitsap St Boat Launch",-1.47375918792513,0.1405,0.406,"No","a","a"
"Aiston Preserve","Suquamish Stormwater Outfall",1.47767876023344,0.1395,0.406,"No","a","a"
"Brackenwood Lane","Manchester, Stormwater Outfall",-1.47179940177097,0.1411,0.4062,"No","a","a"
"Filucy Bay","N Avenue Park",-1.4796385463876,0.139,0.4062,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Port Angeles Yacht Club",-1.47129975851186,0.1412,0.4062,"No","a","a"
"Lions Park","South of Skunk Island",-1.47571897407929,0.14,0.4062,"No","a","a"
"Eastsound, Fishing Bay","Tulalip Bay",-1.47058414578885,0.1414,0.4063,"No","a","a"
"Kitsap St Boat Launch","Lions Park",1.47375918792513,0.1405,0.4064,"No","a","a"
"Miller Creek","Three Tree Point",-1.47767876023344,0.1395,0.4064,"No","a","a"
"Chambers Bay Park","Thea Foss Waterway",-1.47869677059498,0.1392,0.4065,"No","a","a"
"Filucy Bay","Purdy, Burley Lagoon",-1.47179940177097,0.1411,0.4067,"No","a","a"
"Maple Hollow Park","Salmon Beach",1.47375918792513,0.1405,0.4069,"No","a","a"
"Des Moines Marina","West Bay Park",-1.47767876023344,0.1395,0.4069,"No","a","a"
"Arroyo Beach","Smith Cove, Terminal 91",-1.4677216948968,0.1422,0.4077,"No","a","a"
"Arroyo Beach","North Camano",-1.46557485672777,0.1428,0.408,"No","a","a"
"Gig Harbor Boat Launch","Purdy, Dexters",-1.46787982946266,0.1421,0.408,"No","a","a"
"Gig Harbor Boat Launch","Penrose Point State Park",-1.46592004330851,0.1427,0.4082,"No","a","a"
"Madrona Pont","Port Angeles Yacht Club",-1.46485924400475,0.143,0.4082,"No","a","a"
"Purdy, Dexters","Skiff Point",-1.46396025715435,0.1432,0.4084,"No","a","a"
"Penrose Point State Park","Skiff Point",-1.46592004330851,0.1427,0.4086,"No","a","a"
"Chambers Bay Park","Kopachuck State Park",-1.4620004710002,0.1437,0.4087,"No","a","a"
"Jamestown","Thea Foss Waterway",1.46130727252698,0.1439,0.4088,"No","a","a"
"Broad Spit ","Squaxin Island",1.4620004710002,0.1437,0.4091,"No","a","a"
"Eastsound, Fishing Bay","Kingston Marina",1.46004068484604,0.1443,0.4093,"No","a","a"
"Salmon Bay, Commodore Park","West Bay Park",1.4620004710002,0.1437,0.4095,"No","a","a"
"Aiston Preserve","Filucy Bay",1.45808089869188,0.1448,0.4104,"No","a","a"
"Oak Bay County Park","Salmon Bay, Commodore Park",-1.45612111253773,0.1454,0.4115,"No","a","a"
"Chambers Bay Park","Commencement Bay, Milwaukee Waterway",-1.45555985549207,0.1455,0.4116,"No","a","a"
"Eastsound, Fishing Bay","Rich Passage",-1.45416132638357,0.1459,0.4122,"No","a","a"
"Donkey Creek Delta","Eastsound, Fishing Bay",1.45220154022942,0.1464,0.4125,"No","a","a"
"Hood Canal Holly","Point Defiance Ferry",-1.45269382771356,0.1463,0.4129,"No","a","a"
"Broad Spit ","Salmon Beach",1.45220154022942,0.1464,0.4129,"No","a","a"
"Eld Inlet","Hood Canal Holly",1.44840015137549,0.1475,0.415,"No","a","a"
"Blair Waterway","Eastsound, Fishing Bay",1.44632218176695,0.1481,0.4162,"No","a","a"
"Hood Canal Holly","Rocky Point",-1.44410647503742,0.1487,0.4171,"No","a","a"
"South of Skunk Island","Squaxin Island",1.44436239561279,0.1486,0.4173,"No","a","a"
"Kitsap St Boat Launch","Squaxin Island",1.44240260945864,0.1492,0.418,"No","a","a"
"Locust Beach","Silverdale, Dyes Inlet",1.44044282330448,0.1497,0.4191,"No","a","a"
"Edmonds Marina","Three Tree Point",-1.43848303715033,0.1503,0.4202,"No","a","a"
"Brackenwood Lane","Commencement Bay Skookum",1.43652325099617,0.1509,0.4205,"No","a","a"
"Edmonds Marina","Reach Island",1.43652325099617,0.1509,0.4209,"No","a","a"
"Chambers Bay Park","Purdy, Dexters",-1.43456346484202,0.1514,0.4212,"No","a","a"
"Kopachuck State Park","Skiff Point",-1.43652325099617,0.1509,0.4214,"No","a","a"
"Salmon Beach","South of Skunk Island",-1.43456346484202,0.1514,0.4216,"No","a","a"
"Chambers Bay Park","Penrose Point State Park",-1.43260367868786,0.152,0.4219,"No","a","a"
"Kitsap St Boat Launch","Salmon Beach",1.43260367868786,0.152,0.4223,"No","a","a"
"Point Defiance Ferry","West Bay Park",1.42672432022539,0.1537,0.4261,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Seattle Aquarium, Pier 59",-1.42415975642383,0.1544,0.4277,"No","a","a"
"Chimacum Creek delta","Oak Bay County Park",-1.42280474791708,0.1548,0.4279,"No","a","a"
"Eld Inlet","West Bay Park",1.42280474791708,0.1548,0.4284,"No","a","a"
"Oak Bay County Park","Point Defiance Ferry",-1.42084496176293,0.1554,0.4291,"No","a","a"
"Rocky Point","West Bay Park",1.41888517560877,0.1559,0.4302,"No","a","a"
"Eld Inlet","Oak Bay County Park",1.41692538945461,0.1565,0.4305,"No","a","a"
"Maristone Island","Port Angeles Yacht Club",1.41774060307686,0.1563,0.4307,"No","a","a"
"Chimacum Creek delta","West Bay Park",-1.41692538945461,0.1565,0.4309,"No","a","a"
"Oak Bay County Park","Rocky Point",-1.4130058171463,0.1577,0.4332,"No","a","a"
"Blair Waterway Two","Eastsound, Fishing Bay",-1.41104603099215,0.1582,0.4339,"No","a","a"
"Eastsound, Fishing Bay","Fidalgo Bay Aq Reserve, Weaverling Spit",-1.41104603099215,0.1582,0.4343,"No","a","a"
"Locust Beach","Mukilteo",1.40908624483799,0.1588,0.435,"No","a","a"
"Cap Sante","Cherry Point Aquatic Reserve, Conoco Phillips",1.40320688637552,0.1606,0.4394,"No","a","a"
"Seattle Aquarium, Pier 59","Thea Foss Waterway",1.40102284132092,0.1612,0.4403,"No","a","a"
"Browns Point Lighthouse","Locust Beach",-1.40124710022137,0.1611,0.4405,"No","a","a"
"Commencement Bay Skookum","N Avenue Park",-1.39928731406721,0.1617,0.4412,"No","a","a"
"Cap Sante","Madrona Pont",1.39732752791306,0.1623,0.4415,"No","a","a"
"Miller Creek","Reach Island",1.39732752791306,0.1623,0.4419,"No","a","a"
"Silverdale, Dyes Inlet","Three Tree Point",-1.39732752791306,0.1623,0.4424,"No","a","a"
"Aiston Preserve","Shilshole Bay",-1.3953677417589,0.1629,0.4427,"No","a","a"
"Elliot Bay Myrtle Edwards","Reach Island",1.39358597575213,0.1634,0.4437,"No","a","a"
"Commencement Bay Skookum","Purdy, Burley Lagoon",-1.39144816945059,0.1641,0.445,"No","a","a"
"Elliot Bay Myrtle Edwards","Shilshole Bay",-1.38697542857987,0.1654,0.4478,"No","a","a"
"Salmon Bay, Commodore Park","Tulalip Reservation",1.38752859714228,0.1653,0.4478,"No","a","a"
"Friday Harbor","Salmon Bay, Commodore Park",-1.38573595098507,0.1658,0.4483,"No","a","a"
"Eastsound, Fishing Bay","Maple Hollow Park",-1.38360902483397,0.1665,0.4497,"No","a","a"
"Purdy, Burley Lagoon","Shilshole Bay",-1.38164923867981,0.1671,0.4508,"No","a","a"
"Eastsound, Fishing Bay","Minter Bay",1.37968945252565,0.1677,0.4516,"No","a","a"
"Salmon Bay, Commodore Park","Williams Olson Park",1.37968945252565,0.1677,0.452,"No","a","a"
"Aiston Preserve","Commencement Bay Skookum",1.3777296663715,0.1683,0.4527,"No","a","a"
"Manchester, Stormwater Outfall","Miller Creek",1.37576988021734,0.1689,0.4539,"No","a","a"
"N Avenue Park","Shilshole Bay",-1.37381009406319,0.1695,0.4551,"No","a","a"
"Arroyo Beach","Gig Harbor Boat Launch",1.37254520273626,0.1699,0.4552,"No","a","a"
"Port Angeles Yacht Club","Tulalip Bay",-1.36973584225033,0.1708,0.4553,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Williams Olson Park",-1.37185030790903,0.1701,0.4554,"No","a","a"
"Kingston Marina","Salmon Beach",-1.36989052175488,0.1707,0.4556,"No","a","a"
"Everett Harbor","Hood Canal Holly",-1.37254520273626,0.1699,0.4557,"No","a","a"
"Everett Harbor","Friday Harbor",-1.37003590145095,0.1707,0.456,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Penn Cove Reference",-1.37044906064922,0.1705,0.4561,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Purdy, Dexters",1.36597094944656,0.1719,0.4562,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Penrose Point State Park",1.36793073560072,0.1713,0.4564,"No","a","a"
"Mukilteo","Three Tree Point",-1.36597094944656,0.1719,0.4567,"No","a","a"
"Friday Harbor","Suquamish Stormwater Outfall",1.36383851347696,0.1726,0.4571,"No","a","a"
"Madrona Pont","Williams Olson Park",-1.36597094944656,0.1719,0.4571,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Tulalip Reservation",-1.36401116329241,0.1726,0.4574,"No","a","a"
"Hood Canal Holly","Suquamish Stormwater Outfall",1.36610468822915,0.1719,0.4575,"No","a","a"
"Broad Spit ","Eastsound, Fishing Bay",1.36205137713825,0.1732,0.4577,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Edmonds Ferry",-1.36218587668389,0.1731,0.458,"No","a","a"
"Kingston Marina","Squaxin Island",-1.3600915909841,0.1738,0.458,"No","a","a"
"Hood Canal Holly","Maristone Island",-1.36013489008502,0.1738,0.4584,"No","a","a"
"Arroyo Beach","Browns Point Lighthouse",-1.36037978644506,0.1737,0.4586,"No","a","a"
"Browns Point Lighthouse","Three Tree Point",-1.35813180482994,0.1744,0.4587,"No","a","a"
"Madrona Pont","Tulalip Reservation",-1.35813180482994,0.1744,0.4592,"No","a","a"
"Chuckanut, Clark's Point","Everett Harbor",1.35421223252163,0.1757,0.4616,"No","a","a"
"Discovery Bay","Skiff Point",-1.34441330175085,0.1788,0.4622,"No","a","a"
"Lions Park","Skiff Point",-1.34441330175085,0.1788,0.4626,"No","a","a"
"Arroyo Beach","Mukilteo",-1.35179243376892,0.1764,0.4627,"No","a","a"
"Filucy Bay","Friday Harbor",-1.34318055356365,0.1792,0.4628,"No","a","a"
"Point Defiance Ferry","Tulalip Reservation",1.35225244636747,0.1763,0.4628,"No","a","a"
"Eastsound, Fishing Bay","Kitsap St Boat Launch",-1.34245351559669,0.1794,0.4629,"No","a","a"
"Arroyo Beach","Chambers Bay Park",1.33604895386266,0.1815,0.463,"No","a","a"
"Eastsound, Fishing Bay","South of Skunk Island",-1.34441330175085,0.1788,0.4631,"No","a","a"
"Aiston Preserve","Raft Island Park",-1.34833287405916,0.1776,0.4633,"No","a","a"
"Penn Cove Reference","Thea Foss Waterway",1.34731214554631,0.1779,0.4633,"No","a","a"
"Edmonds Marina","Manchester, Stormwater Outfall",-1.33657415713423,0.1814,0.4634,"No","a","a"
"Jamestown","Purdy, Dexters",1.33604895386266,0.1815,0.4634,"No","a","a"
"Rocky Point","Tulalip Reservation",1.34441330175085,0.1788,0.4635,"No","a","a"
"Port Angeles Yacht Club","Rich Passage",-1.34749875743085,0.1778,0.4636,"No","a","a"
"Jamestown","Penrose Point State Park",1.3381957920317,0.1808,0.4638,"No","a","a"
"Purdy, Burley Lagoon","Raft Island Park",-1.33461437098007,0.182,0.4638,"No","a","a"
"Cap Sante","Salmon Bay, Commodore Park",-1.34833287405916,0.1776,0.4638,"No","a","a"
"Friday Harbor","Rocky Point",-1.34028843917578,0.1802,0.4639,"No","a","a"
"Brackenwood Lane","Shilshole Bay",-1.33657415713423,0.1814,0.4639,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Kopachuck State Park",1.33853394328838,0.1807,0.464,"No","a","a"
"Point Defiance Ferry","Williams Olson Park",1.34441330175085,0.1788,0.464,"No","a","a"
"Blair Waterway","Port Angeles Yacht Club",1.33891140475471,0.1806,0.4641,"No","a","a"
"Elliot Bay Myrtle Edwards","Raft Island Park",-1.33739632478792,0.1811,0.4641,"No","a","a"
