"Group1","Group2","Z","P.unadj","P.adj","Significant"
"Commencement Bay, Milwaukee Waterway","Thea Foss Waterway",1.19185475816981,0.2333,0.636,"No"
"Lions Park","Locust Beach",-1.18948267129013,0.2342,0.6361,"No"
"Brackenwood Lane","Shilshole Bay",1.18360384424916,0.2366,0.6361,"No"
"Point Defiance Ferry","Squaxin Island",1.18752306227647,0.235,0.6363,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Squaxin Island",1.19732110734476,0.2312,0.6364,"No"
"Gig Harbor Boat Launch","Purdy, Burley Lagoon",-1.20319993438573,0.2289,0.6365,"No"
"Arroyo Beach","Rich Passage",-1.18852529518267,0.2346,0.6365,"No"
"Eastsound, Fishing Bay","Friday Harbor",-1.18772532958949,0.2349,0.6367,"No"
"Hood Canal Holly","Meyer's Point, Henderson Inlet",-1.1813698147782,0.2375,0.6367,"No"
"Arroyo Beach","Squaxin Island",-1.20355180403206,0.2288,0.6367,"No"
"Blair Waterway Two","Williams Olson Park",-1.20124032537207,0.2297,0.6367,"No"
"Broad Spit ","Port Angeles Yacht Club",1.20161710246027,0.2295,0.6369,"No"
"Commencement Bay, Dick Gilmur Launch","Locust Beach",1.1816442352355,0.2373,0.637,"No"
"Commencement Bay, Dick Gilmur Launch","Purdy, Burley Lagoon",1.17968462622184,0.2381,0.6372,"No"
"Eld Inlet","N Avenue Park",-1.1816442352355,0.2373,0.6376,"No"
"Salmon Bay, Commodore Park","Seattle Aquarium, Pier 59",-1.17968462622184,0.2381,0.6378,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Smith Cove, Terminal 91",1.17772501720818,0.2389,0.6387,"No"
"Blair Waterway","North Camano",1.17184619016721,0.2413,0.6388,"No"
"Eastsound, Fishing Bay","Manchester, Stormwater Outfall",-1.1679269721399,0.2428,0.6393,"No"
"Edmonds Marina","North Camano",1.17184619016721,0.2413,0.6394,"No"
"North Camano","Thea Foss Waterway",-1.17243982099999,0.241,0.6394,"No"
"Arroyo Beach","Commencement Bay, Dick Gilmur Launch",-1.17349878633328,0.2406,0.6395,"No"
"Filucy Bay","Point Defiance Ferry",-1.17576540819453,0.2397,0.6396,"No"
"Meyer's Point, Henderson Inlet","Tulalip Bay",1.17278323829284,0.2409,0.6397,"No"
"Maple Hollow Park","Miller Creek",1.1679269721399,0.2428,0.64,"No"
"Shilshole Bay","Tulalip Bay",-1.17349878633328,0.2406,0.6401,"No"
"Aiston Preserve","Filucy Bay",-1.16596736312624,0.2436,0.6402,"No"
"Smith Cove, Terminal 91","West Bay Park",1.17576540819453,0.2397,0.6402,"No"
"Kitsap St Boat Launch","Smith Cove, Terminal 91",-1.16988658115355,0.242,0.6403,"No"
"Kopachuck State Park","North Camano",1.17380579918087,0.2405,0.6404,"No"
"Point Defiance Ferry","Smith Cove, Terminal 91",1.1679269721399,0.2428,0.6406,"No"
"Hood Canal Holly","Shilshole Bay",1.16491220984792,0.2441,0.6407,"No"
"Chimacum Creek delta","Gig Harbor Boat Launch",1.16596736312624,0.2436,0.6408,"No"
"Aiston Preserve","Smith Cove, Terminal 91",-1.17380579918087,0.2405,0.641,"No"
"Mukilteo","Silverdale, Dyes Inlet",-1.16400775411258,0.2444,0.6411,"No"
"Blair Waterway Two","South of Skunk Island",-1.1679269721399,0.2428,0.6412,"No"
"Chimacum Creek delta","Lions Park",1.15420970904429,0.2484,0.6413,"No"
"Filucy Bay","Kitsap St Boat Launch",1.16204814509892,0.2452,0.6414,"No"
"Manchester, Stormwater Outfall","Meyer's Point, Henderson Inlet",-1.14833088200332,0.2508,0.6415,"No"
"Browns Point Lighthouse","Cherry Point Aquatic Reserve, Conoco Phillips",1.16008853608527,0.246,0.6416,"No"
"Friday Harbor","Mukilteo",1.16293801836327,0.2449,0.6416,"No"
"Blair Waterway Two","Maristone Island",-1.14988570099853,0.2502,0.6417,"No"
"Filucy Bay","West Bay Park",1.1679269721399,0.2428,0.6418,"No"
"Aiston Preserve","Squaxin Island",-1.15420970904429,0.2484,0.6419,"No"
"Broad Spit","Cherry Point Aquatic Reserve, Conoco Phillips",-1.14902209460842,0.2505,0.642,"No"
"Locust Beach","Minter Bay",-1.16204814509892,0.2452,0.642,"No"
"Friday Harbor","Reach Island",1.15467558128787,0.2482,0.642,"No"
"Oak Bay County Park","Skiff Point",1.14833088200332,0.2508,0.6421,"No"
"Donkey Creek Delta","Maple Hollow Park",-1.15616931805795,0.2476,0.6422,"No"
"Chimacum Creek delta","Port Angeles Yacht Club",-1.1556100853221,0.2478,0.6422,"No"
"Minter Bay","Purdy, Burley Lagoon",1.16008853608527,0.246,0.6422,"No"
"Jamestown","Meyer's Point, Henderson Inlet",-1.14988570099853,0.2502,0.6423,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Chimacum Creek delta",1.15029049101698,0.25,0.6424,"No"
"Commencement Bay Skookum","Friday Harbor",-1.15880679982557,0.2465,0.6424,"No"
"Arroyo Beach","Minter Bay",-1.15203234511987,0.2493,0.6424,"No"
"Maristone Island","Raft Island Park",-1.15131679707942,0.2496,0.6425,"No"
"Chambers Bay Park","South of Skunk Island",-1.15812892707161,0.2468,0.6425,"No"
"Friday Harbor","Tulalip Reservation",1.15467558128787,0.2482,0.6426,"No"
"Everett Harbor","Maple Hollow Park",-1.15225010003064,0.2492,0.6427,"No"
"Commencement Bay Skookum","Silverdale, Dyes Inlet",-1.16008853608527,0.246,0.6428,"No"
"Reach Island","Silverdale, Dyes Inlet",-1.15616931805795,0.2476,0.6428,"No"
"Kitsap St Boat Launch","Squaxin Island",-1.15029049101698,0.25,0.643,"No"
"Des Moines Marina","Elliott Bay, Harbor Island, Pier 17",-1.14441166397601,0.2525,0.6433,"No"
"Silverdale, Dyes Inlet","Tulalip Reservation",1.15616931805795,0.2476,0.6434,"No"
"Broad Spit","Port Angeles Yacht Club",-1.14571806998511,0.2519,0.6437,"No"
"Manchester, Stormwater Outfall","Mukilteo",1.14441166397601,0.2525,0.6439,"No"
"Squaxin Island","West Bay Park",1.15616931805795,0.2476,0.644,"No"
"Manchester, Stormwater Outfall","Reach Island",1.13657322792138,0.2557,0.6445,"No"
"Smith Cove, Terminal 91","Suquamish, Stormwater Outfall",1.14441166397601,0.2525,0.6445,"No"
"Rich Passage","West Bay Park",1.14245205496235,0.2533,0.6448,"No"
"Commencement Bay Skookum","Manchester, Stormwater Outfall",-1.14049244594869,0.2541,0.6451,"No"
"Kitsap St Boat Launch","Rich Passage",-1.13657322792138,0.2557,0.6451,"No"
"Aiston Preserve","Rich Passage",-1.14049244594869,0.2541,0.6457,"No"
"Filucy Bay","Suquamish, Stormwater Outfall",1.13657322792138,0.2557,0.6457,"No"
"Chambers Bay Park","Maristone Island",-1.13915248039182,0.2546,0.6459,"No"
"Blair Waterway Two","Discovery Bay",-1.13853283693503,0.2549,0.646,"No"
"Brackenwood Lane","Broad Spit ",-1.13773758528329,0.2552,0.6462,"No"
"N Avenue Park","Rocky Point",1.14049244594869,0.2541,0.6463,"No"
"Manchester, Stormwater Outfall","Tulalip Reservation",1.13657322792138,0.2557,0.6463,"No"
"Penrose Point State Park","Williams Olson Park",-1.13657322792138,0.2557,0.6469,"No"
"Chambers Bay Park","Discovery Bay",-1.12873479186674,0.259,0.6487,"No"
"Blair Waterway Two","Purdy, Dexters",-1.12873479186674,0.259,0.6493,"No"
"Chuckanut, Clark's Point","N Avenue Park",-1.1306944008804,0.2582,0.6496,"No"
"Elliot Bay Myrtle Edwards","Penn Cove Reference",1.12988827006165,0.2585,0.6498,"No"
"Meyer's Point, Henderson Inlet","Silverdale, Dyes Inlet",1.12873479186674,0.259,0.6499,"No"
"Maple Hollow Park","Salmon Bay, Commodore Park",1.1306944008804,0.2582,0.6501,"No"
"Aiston Preserve","Commencement Bay, Dick Gilmur Launch",-1.12677518285309,0.2598,0.6502,"No"
"Commencement Bay, Dick Gilmur Launch","West Bay Park",1.12873479186674,0.259,0.6505,"No"
"Eastsound, Fishing Bay","Elliott Bay, Harbor Island, Pier 17",-1.12481557383943,0.2607,0.6511,"No"
"Squaxin Island","Suquamish, Stormwater Outfall",1.12481557383943,0.2607,0.6517,"No"
"Commencement Bay, Dick Gilmur Launch","Kitsap St Boat Launch",1.12285596482577,0.2615,0.652,"No"
"Madrona Pont","Williams Olson Park",-1.12285596482577,0.2615,0.6526,"No"
"Chambers Bay Park","Purdy, Dexters",-1.11893674679846,0.2632,0.6556,"No"
"Locust Beach","Port Angeles Yacht Club",-1.11697049113796,0.264,0.6571,"No"
"Port Angeles Yacht Club","Purdy, Burley Lagoon",1.11482384701662,0.2649,0.6582,"No"
"Browns Point Lighthouse","Minter Bay",1.11305791975748,0.2657,0.6583,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Locust Beach",1.11501752877114,0.2648,0.6585,"No"
"Arroyo Beach","Port Angeles Yacht Club",-1.11360978548615,0.2654,0.6589,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Purdy, Burley Lagoon",1.11305791975748,0.2657,0.6589,"No"
"Rich Passage","Suquamish, Stormwater Outfall",1.11109831074383,0.2665,0.6598,"No"
"N Avenue Park","Purdy, Dexters",1.10913870173017,0.2674,0.6601,"No"
"Browns Point Lighthouse","Commencement Bay, Dick Gilmur Launch",1.09346182962091,0.2742,0.6605,"No"
"Salmon Bay, Commodore Park","Shilshole Bay",1.10913870173017,0.2674,0.6607,"No"
"Chambers Bay Park","Chuckanut, Clark's Point",-1.09738104764822,0.2725,0.6609,"No"
"Brackenwood Lane","Broad Spit",1.09459473223224,0.2737,0.661,"No"
"Blair Waterway Two","Chuckanut, Clark's Point",-1.10717909271651,0.2682,0.661,"No"
"Elliott Bay, Harbor Island, Pier 17","Reach Island",1.09346182962091,0.2742,0.6611,"No"
"Eld Inlet","Oak Bay County Park",-1.09542143863457,0.2733,0.6613,"No"
"Minter Bay","West Bay Park",1.10913870173017,0.2674,0.6613,"No"
"Elliot Bay Myrtle Edwards","Point Defiance Ferry",-1.09477291249118,0.2736,0.6614,"No"
"Commencement Bay Skookum","Elliott Bay, Harbor Island, Pier 17",-1.09738104764822,0.2725,0.6615,"No"
"Aiston Preserve","Minter Bay",-1.10717909271651,0.2682,0.6616,"No"
"Elliott Bay, Harbor Island, Pier 17","Tulalip Reservation",1.09346182962091,0.2742,0.6616,"No"
"Blair Waterway","Des Moines Marina",1.09934065666188,0.2716,0.6618,"No"
"Chimacum Creek delta","Jamestown",-1.09550404992455,0.2733,0.6618,"No"
"Cap Sante","Meyer's Point, Henderson Inlet",-1.08954261159359,0.2759,0.6618,"No"
"Des Moines Marina","Thea Foss Waterway",-1.09601227805249,0.2731,0.6618,"No"
"Brackenwood Lane","Chimacum Creek delta",1.09150222060725,0.2751,0.662,"No"
"Elliot Bay Myrtle Edwards","Fidalgo Bay Aq Reserve, Weaverling Spit",-1.10510095883544,0.2691,0.6621,"No"
"Broad Spit","Jamestown",-1.0908490176027,0.2753,0.6621,"No"
"Blair Waterway Two","Rocky Point",-1.09738104764822,0.2725,0.6621,"No"
"Des Moines Marina","Edmonds Marina",-1.09934065666188,0.2716,0.6623,"No"
"Madrona Pont","South of Skunk Island",-1.08954261159359,0.2759,0.6623,"No"
"Brackenwood Lane","Seattle Aquarium, Pier 59",-1.10521948370285,0.2691,0.6625,"No"
"Meyer's Point, Henderson Inlet","Port Angeles Yacht Club",1.08977966560097,0.2758,0.6627,"No"
"Chambers Bay Park","Rocky Point",-1.08758300257994,0.2768,0.6627,"No"
"Raft Island Park","Skiff Point",1.09738104764822,0.2725,0.6627,"No"
"Kitsap St Boat Launch","Minter Bay",-1.1032598746892,0.2699,0.6628,"No"
"Discovery Bay","N Avenue Park",-1.09934065666188,0.2716,0.6629,"No"
"Everett Harbor","Shilshole Bay",1.08758300257994,0.2768,0.6633,"No"
"Commencement Bay, Dick Gilmur Launch","Suquamish, Stormwater Outfall",1.09738104764822,0.2725,0.6633,"No"
"Arroyo Beach","Cherry Point Aquatic Reserve, Conoco Phillips",-1.10051288620768,0.2711,0.6634,"No"
"Penrose Point State Park","South of Skunk Island",-1.1032598746892,0.2699,0.6634,"No"
"Edmonds Ferry","N Avenue Park",1.09934065666188,0.2716,0.6635,"No"
"Des Moines Marina","Kopachuck State Park",-1.10130026567554,0.2708,0.6638,"No"
"Broad Spit ","Cherry Point Aquatic Reserve, Conoco Phillips",1.10055661844396,0.2711,0.664,"No"
"Kingston Marina","Williams Olson Park",-1.09934065666188,0.2716,0.6641,"No"
"Elliott Bay, Harbor Island, Pier 17","Mukilteo",1.10130026567554,0.2708,0.6643,"No"
"Donkey Creek Delta","Shilshole Bay",1.08366378455262,0.2785,0.6663,"No"
"Arroyo Beach","Jamestown",-1.04640919498268,0.2954,0.6664,"No"
"Chambers Bay Park","Eld Inlet",-1.04643121329313,0.2954,0.6669,"No"
"Chuckanut, Clark's Point","Oak Bay County Park",-1.04447160427947,0.2963,0.6673,"No"
"Reach Island","Thea Foss Waterway",-1.04230643706236,0.2973,0.6674,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Seattle Aquarium, Pier 59",-1.04643121329313,0.2954,0.6675,"No"
"Blair Waterway","Eastsound, Fishing Bay",1.07974456652531,0.2803,0.6676,"No"
"Blair Waterway","Reach Island",1.04839082230679,0.2945,0.6676,"No"
"Maristone Island","Penrose Point State Park",1.07904644499426,0.2806,0.6677,"No"
"Eastsound, Fishing Bay","Kopachuck State Park",-1.08170417553896,0.2794,0.6678,"No"
"Eld Inlet","Raft Island Park",-1.04447160427947,0.2963,0.6679,"No"
"Browns Point Lighthouse","Smith Cove, Terminal 91",1.04643121329313,0.2954,0.668,"No"
"Thea Foss Waterway","Tulalip Reservation",1.04230643706236,0.2973,0.668,"No"
"Eastsound, Fishing Bay","Edmonds Marina",-1.07974456652531,0.2803,0.6681,"No"
"Edmonds Marina","Reach Island",1.04839082230679,0.2945,0.6681,"No"
"Broad Spit ","Squaxin Island",1.04106707150105,0.2978,0.6682,"No"
"Chuckanut, Clark's Point","Penrose Point State Park",1.04251199526581,0.2972,0.6683,"No"
"Madrona Pont","Purdy, Dexters",-1.05035043132044,0.2936,0.6683,"No"
"Blair Waterway","Commencement Bay Skookum",1.0523100403341,0.2927,0.6684,"No"
"Broad Spit ","Rich Passage",1.04974263043022,0.2938,0.6684,"No"
"Minter Bay","Suquamish, Stormwater Outfall",1.07778495751165,0.2811,0.6685,"No"
"Point Defiance Ferry","Three Tree Point",1.04643121329313,0.2954,0.6685,"No"
"Browns Point Lighthouse","Filucy Bay",1.05426964934776,0.2918,0.6686,"No"
"Browns Point Lighthouse","Rich Passage",1.07974456652531,0.2803,0.6687,"No"
"Elliot Bay Myrtle Edwards","Salmon Beach",1.08031364760922,0.28,0.6687,"No"
"Blair Waterway","Tulalip Reservation",1.04839082230679,0.2945,0.6687,"No"
"Kopachuck State Park","Reach Island",1.05035043132044,0.2936,0.6688,"No"
"North Camano","Williams Olson Park",-1.04251199526581,0.2972,0.6688,"No"
"Commencement Bay Skookum","Edmonds Marina",-1.0523100403341,0.2927,0.669,"No"
"Commencement Bay Skookum","Kopachuck State Park",-1.05426964934776,0.2918,0.6691,"No"
"Commencement Bay Skookum","Thea Foss Waterway",-1.04643765560006,0.2954,0.6691,"No"
"Edmonds Marina","Tulalip Reservation",1.04839082230679,0.2945,0.6692,"No"
"Kopachuck State Park","Tulalip Reservation",1.05035043132044,0.2936,0.6694,"No"
"Cap Sante","Shilshole Bay",1.0523100403341,0.2927,0.6695,"No"
"Everett Harbor","Meyer's Point, Henderson Inlet",-1.05426964934776,0.2918,0.6697,"No"
"Mukilteo","Thea Foss Waterway",-1.05056887413776,0.2935,0.6697,"No"
"Kitsap St Boat Launch","Port Angeles Yacht Club",-1.05257116749772,0.2925,0.6698,"No"
"Brackenwood Lane","Purdy, Burley Lagoon",1.05426964934776,0.2918,0.6702,"No"
"Blair Waterway Two","Eld Inlet",-1.05622925836142,0.2909,0.6704,"No"
"Kingston Marina","Maristone Island",-1.03826020668878,0.2991,0.6705,"No"
"Eastsound, Fishing Bay","Thea Foss Waterway",-1.07535618536398,0.2822,0.6705,"No"
"Oak Bay County Park","Rocky Point",1.05426964934776,0.2918,0.6708,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Kitsap St Boat Launch",1.05622925836142,0.2909,0.6709,"No"
"Discovery Bay","Penrose Point State Park",1.07386573948433,0.2829,0.6709,"No"
"Meyer's Point, Henderson Inlet","Miller Creek",1.06994652145702,0.2846,0.6711,"No"
"Chimacum Creek delta","Tulalip Bay",-1.07260651263024,0.2834,0.6711,"No"
"Arroyo Beach","Brackenwood Lane",-1.03611356256744,0.3001,0.6712,"No"
"Discovery Bay","Kingston Marina",1.03663316822484,0.2999,0.6712,"No"
"Commencement Bay, Milwaukee Waterway","Edmonds Ferry",-1.05428697082169,0.2918,0.6713,"No"
"Miller Creek","Shilshole Bay",1.07190613047068,0.2838,0.6713,"No"
"Jamestown","Purdy, Burley Lagoon",1.05471781161906,0.2916,0.6714,"No"
"Brackenwood Lane","Locust Beach",1.05622925836142,0.2909,0.6715,"No"
"Gig Harbor Boat Launch","Shilshole Bay",-1.07386573948433,0.2829,0.6715,"No"
"Commencement Bay, Milwaukee Waterway","Friday Harbor",1.07266928235282,0.2834,0.6716,"No"
"N Avenue Park","South of Skunk Island",1.06994652145702,0.2846,0.6717,"No"
"N Avenue Park","Williams Olson Park",1.03663316822484,0.2999,0.6717,"No"
"Broad Spit ","Minter Bay",1.0708118449725,0.2843,0.6719,"No"
"Brackenwood Lane","Maple Hollow Park",-1.05622925836142,0.2909,0.6721,"No"
"Broad Spit","Tulalip Bay",-1.06994652145702,0.2846,0.6722,"No"
"Penrose Point State Park","Rocky Point",-1.03271395019753,0.3017,0.6725,"No"
"Blair Waterway","Mukilteo",1.05622925836142,0.2909,0.6726,"No"
"Broad Spit ","Filucy Bay",1.03363087813318,0.3013,0.6727,"No"
"Locust Beach","Tulalip Bay",-1.03396691844609,0.3012,0.6729,"No"
"Purdy, Burley Lagoon","Tulalip Bay",-1.03182027432475,0.3022,0.6729,"No"
"Eagle Harbor Dr","Meyer's Point, Henderson Inlet",1.03075434118387,0.3027,0.673,"No"
"Meyer's Point, Henderson Inlet","Salmon Bay, Commodore Park",1.03271395019753,0.3017,0.6731,"No"
"Edmonds Marina","Mukilteo",1.05622925836142,0.2909,0.6732,"No"
"Donkey Creek Delta","Meyer's Point, Henderson Inlet",-1.05818886737507,0.29,0.6734,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Suquamish, Stormwater Outfall",1.03075434118387,0.3027,0.6735,"No"
"Jamestown","Locust Beach",1.0568644557404,0.2906,0.6736,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Three Tree Point",1.05622925836142,0.2909,0.6737,"No"
"Kopachuck State Park","Mukilteo",1.05818886737507,0.29,0.6739,"No"
"Chimacum Creek delta","Hood Canal Holly",-1.06401993614487,0.2873,0.674,"No"
"Aiston Preserve","Cherry Point Aquatic Reserve, Conoco Phillips",-1.06014847638873,0.2891,0.6741,"No"
"Broad Spit ","Smith Cove, Terminal 91",1.02867341588794,0.3036,0.6741,"No"
"Kingston Marina","South of Skunk Island",-1.0660273034297,0.2864,0.6741,"No"
"Broad Spit ","Commencement Bay, Dick Gilmur Launch",1.0584181893594,0.2899,0.6742,"No"
"Aiston Preserve","Port Angeles Yacht Club",-1.0568644557404,0.2906,0.6742,"No"
"Lions Park","Shilshole Bay",-1.06210808540239,0.2882,0.6743,"No"
"Blair Waterway","Commencement Bay, Milwaukee Waterway",-1.06089692048202,0.2887,0.6744,"No"
"Commencement Bay, Milwaukee Waterway","Kopachuck State Park",1.05883131121317,0.2897,0.6744,"No"
"Chuckanut, Clark's Point","Madrona Pont",1.02879473217021,0.3036,0.6745,"No"
"Madrona Pont","Maristone Island",-1.06401993614487,0.2873,0.6745,"No"
"Discovery Bay","Madrona Pont",1.06014847638873,0.2891,0.6747,"No"
"Browns Point Lighthouse","Squaxin Island",1.0660273034297,0.2864,0.6747,"No"
"Port Angeles Yacht Club","West Bay Park",1.05901109986174,0.2896,0.6747,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","West Bay Park",1.06210808540239,0.2882,0.6749,"No"
"Commencement Bay, Milwaukee Waterway","Edmonds Marina",1.06089692048202,0.2887,0.675,"No"
"Penrose Point State Park","Purdy, Dexters",-1.06406769441605,0.2873,0.6751,"No"
"Broad Spit","Hood Canal Holly",-1.06210808540239,0.2882,0.6754,"No"
"Kingston Marina","Purdy, Dexters",-1.02683512315655,0.3045,0.6754,"No"
"Penn Cove Reference","Three Tree Point",-1.06406769441605,0.2873,0.6756,"No"
"Hood Canal Holly","Locust Beach",1.02538034196073,0.3052,0.6759,"No"
"Broad Spit","Salmon Bay, Commodore Park",-1.02565340655573,0.3051,0.6761,"No"
"Port Angeles Yacht Club","Suquamish, Stormwater Outfall",1.02466479392028,0.3055,0.6761,"No"
"Oak Bay County Park","Purdy, Dexters",1.02291590512924,0.3063,0.6768,"No"
"Hood Canal Holly","Purdy, Burley Lagoon",1.02323369783939,0.3062,0.677,"No"
"Arroyo Beach","Tulalip Bay",-1.02080897002897,0.3073,0.6785,"No"
"Madrona Pont","Rocky Point",-1.01899668710192,0.3082,0.6793,"No"
"N Avenue Park","Thea Foss Waterway",1.01917161325122,0.3081,0.6797,"No"
"Chimacum Creek delta","Salmon Bay, Commodore Park",-1.01703707808826,0.3091,0.6803,"No"
"Salmon Beach","Three Tree Point",-1.01703707808826,0.3091,0.6808,"No"
"Discovery Bay","Oak Bay County Park",-1.01311786006095,0.311,0.6828,"No"
"Shilshole Bay","Silverdale, Dyes Inlet",-1.01311786006095,0.311,0.6833,"No"
"Commencement Bay, Milwaukee Waterway","Elliott Bay, Harbor Island, Pier 17",1.01338790729844,0.3109,0.6836,"No"
"Arroyo Beach","Hood Canal Holly",-1.01120888567133,0.3119,0.6842,"No"
"North Camano","South of Skunk Island",-1.00919864203363,0.3129,0.6858,"No"
"Raft Island Park","Rocky Point",1.00331981499266,0.3157,0.6882,"No"
"Chuckanut, Clark's Point","Kingston Marina",1.00527942400632,0.3148,0.6883,"No"
"Blair Waterway Two","Skiff Point",-1.00331981499266,0.3157,0.6887,"No"
"Elliot Bay Myrtle Edwards","Maristone Island",1.00533978819909,0.3147,0.6888,"No"
"Broad Spit","Donkey Creek Delta",-1.00206821619272,0.3163,0.689,"No"
"Broad Spit","Everett Harbor",-1.00569670701779,0.3146,0.689,"No"
"Aiston Preserve","Brackenwood Lane",-1.001360205979,0.3167,0.6892,"No"
"Friday Harbor","Shilshole Bay",1.00388610466172,0.3154,0.6892,"No"
"Brackenwood Lane","West Bay Park",1.00331981499266,0.3157,0.6893,"No"
"Minter Bay","Seattle Aquarium, Pier 59",-0.999400596965347,0.3176,0.6907,"No"
"Jamestown","West Bay Park",0.998905064464185,0.3178,0.6907,"No"
"Broad Spit","Gig Harbor Boat Launch",0.995415983013404,0.3195,0.6911,"No"
"Brackenwood Lane","Kitsap St Boat Launch",0.99744098795169,0.3186,0.6911,"No"
"Aiston Preserve","Jamestown",-0.996758420342843,0.3189,0.6913,"No"
"Chuckanut, Clark's Point","Raft Island Park",-0.993521769924374,0.3205,0.6915,"No"
