"Group1","Group2","Diff","Lower","Upper","P.adj","Significant","Group1_CLD","Group2_CLD"
"Purdy, Burley Lagoon","Cherry Point Aquatic Reserve, Conoco Phillips","1.02409680100002","-6.19761024234985","8.2458038443499","1","No","abcde","abcdef"
"Purdy, Dexters","Cherry Point Aquatic Reserve, Conoco Phillips","-0.553565838499979","-7.77527288184985","6.6681412048499","1","No","abcdef","abcdef"
"Raft Island Park","Cherry Point Aquatic Reserve, Conoco Phillips","-4.76066621324997","-11.9823732565998","2.4610408300999","0.918725265520404","No","bcfg","abcdef"
"Reach Island","Cherry Point Aquatic Reserve, Conoco Phillips","-2.18658506324998","-9.40829210659986","5.03512198009989","1","No","abcdefg","abcdef"
"Rich Passage","Cherry Point Aquatic Reserve, Conoco Phillips","-1.30087972124998","-8.52258676459985","5.9208273220999","1","No","abcdef","abcdef"
"Rocky Point","Cherry Point Aquatic Reserve, Conoco Phillips","-3.98567403899999","-11.2073810823499","3.23603300434989","0.996987630563557","No","abcfg","abcdef"
"Salmon Bay, Commodore Park","Cherry Point Aquatic Reserve, Conoco Phillips","-3.57049966024998","-10.7922067035999","3.65120738309989","0.999832136398938","No","abcefg","abcdef"
"Salmon Beach","Cherry Point Aquatic Reserve, Conoco Phillips","-0.110713167499977","-7.33242021084985","7.1109938758499","1","No","abcdef","abcdef"
"Seattle Aquarium, Pier 59","Cherry Point Aquatic Reserve, Conoco Phillips","-0.581244130249979","-7.80295117359985","6.6404629130999","1","No","abcdef","abcdef"
"Shilshole Bay","Cherry Point Aquatic Reserve, Conoco Phillips","-6.91957298524997","-14.1412800285998","0.302134058099901","0.0898760937568862","No","fg","abcdef"
"Silverdale, Dyes Inlet","Cherry Point Aquatic Reserve, Conoco Phillips","-4.01335233099998","-11.2350593743499","3.20835471234989","0.996465798877871","No","abcfg","abcdef"
"Skiff Point","Cherry Point Aquatic Reserve, Conoco Phillips","-6.86421640099999","-14.0859234443499","0.357490642349887","0.0995074721584511","No","fg","abcdef"
"Smith Cove, Terminal 91","Cherry Point Aquatic Reserve, Conoco Phillips","-2.85086406949998","-10.0725711128499","4.37084297384989","0.99999993729384","No","abcdefg","abcdef"
"South of Skunk Island","Cherry Point Aquatic Reserve, Conoco Phillips","-1.82676726774998","-9.04847431109985","5.39493977559989","1","No","abcdefg","abcdef"
"Squaxin Island","Cherry Point Aquatic Reserve, Conoco Phillips","-0.276782919249981","-7.49848996259985","6.94492412409989","1","No","abcdef","abcdef"
"Suquamish, Stormwater Outfall","Cherry Point Aquatic Reserve, Conoco Phillips","3.37675161650002","-3.84495542684985","10.5984586598499","0.999969725064575","No","de","abcdef"
"Thea Foss Waterway","Cherry Point Aquatic Reserve, Conoco Phillips","0.625529397950017","-6.22558345748976","7.4766422533898","1","No","abcde","abcdef"
"Three Tree Point","Cherry Point Aquatic Reserve, Conoco Phillips","-1.24552313724998","-8.46723018059985","5.97618390609989","1","No","abcdef","abcdef"
"Tulalip Bay","Cherry Point Aquatic Reserve, Conoco Phillips","0.119939265250019","-6.47254715364442","6.71242568414446","1","No","abcde","abcdef"
"Tulalip Reservation","Cherry Point Aquatic Reserve, Conoco Phillips","-1.88212385174998","-9.10383089509985","5.33958319159989","1","No","abcdefg","abcdef"
"West Bay Park","Cherry Point Aquatic Reserve, Conoco Phillips","-2.13122847899998","-9.35293552234985","5.09047856434989","1","No","abcdefg","abcdef"
"Williams Olson Park","Cherry Point Aquatic Reserve, Conoco Phillips","-4.37317012649998","-11.5948771698499","2.8485369168499","0.979293241202004","No","abcfg","abcdef"
"Chuckanut, Clark's Point","Chimacum Creek delta","-3.90263916350001","-11.1243462068499","3.31906787984986","0.998176486809654","No","abcefg","abcde"
"Commencement Bay Skookum","Chimacum Creek delta","-3.29371674075003","-10.5154237840999","3.92799030259985","0.999986631337956","No","abcdefg","abcde"
"Commencement Bay, Dick Gilmur Launch","Chimacum Creek delta","-1.57766264050002","-8.79936968384989","5.64404440284986","1","No","abcdef","abcde"
"Commencement Bay, Milwaukee Waterway","Chimacum Creek delta","-1.83230292655001","-8.68341578198979","5.01880992888977","1","No","abcdef","abcde"
"Des Moines Marina","Chimacum Creek delta","2.02051531274998","-5.2011917305999","9.24222235609985","1","No","ade","abcde"
"Discovery Bay","Chimacum Creek delta","-2.43568969075002","-9.65739673409989","4.78601735259985","0.999999999940804","No","abcdef","abcde"
"Donkey Creek Delta","Chimacum Creek delta","-3.76424770375002","-10.9859547470999","3.45745933959985","0.999270902952593","No","abcdefg","abcde"
"Eagle Harbor Dr","Chimacum Creek delta","-0.249104627250048","-7.47081167059992","6.97260241609983","1","No","abcde","abcde"
"Eastsound, Fishing Bay","Chimacum Creek delta","-9.71508047100005","-16.9367875143499","-2.49337342765017","8.84186880759641e-05","No","g","abcde"
"Edmonds Ferry","Chimacum Creek delta","-4.73298792175001","-11.9546949650999","2.48871912159986","0.925138872757569","No","abcfg","abcde"
"Edmonds Marina","Chimacum Creek delta","-3.07229040525002","-10.2939974485999","4.14941663809986","0.999998851546834","No","abcdefg","abcde"
"Eld Inlet","Chimacum Creek delta","-4.34549183475003","-11.5671988780999","2.87621520859984","0.981584682359292","No","abcefg","abcde"
"Elliot Bay Myrtle Edwards","Chimacum Creek delta","-1.76587502575","-8.61698788118979","5.08523782968978","1","No","abcdef","abcde"
"Elliott Bay, Harbor Island, Pier 17","Chimacum Creek delta","-1.05177509400002","-8.27348213734989","6.16993194934986","1","No","abcdef","abcde"
"Everett Harbor","Chimacum Creek delta","-2.82318577775002","-10.0448928210999","4.39852126559985","0.999999957929362","No","abcdefg","abcde"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Chimacum Creek delta","-3.12764698900002","-10.3493540323499","4.09406005434985","0.999997792739634","No","abcdefg","abcde"
"Filucy Bay","Chimacum Creek delta","-1.05177509350002","-8.2734821368499","6.16993194984985","1","No","abcdef","abcde"
"Friday Harbor","Chimacum Creek delta","-3.40442990855003","-10.2555427639898","3.44668294688975","0.999805571483858","No","abcdefg","abcde"
"Gig Harbor Boat Launch","Chimacum Creek delta","1.35623630600002","-5.86547073734986","8.57794334934989","1","No","abde","abcde"
"Hood Canal Holly","Chimacum Creek delta","-5.02822303591668","-11.6207094548111","1.56426338297776","0.621199507693103","No","bcfg","abcde"
"Jamestown","Chimacum Creek delta","-7.31629516958333","-13.9087815884778","-0.723808750688893","0.00863063546956755","Yes","fg","abcde"
"Kingston Marina","Chimacum Creek delta","-2.04819360350002","-9.2699006468499","5.17351343984985","1","No","abcdef","abcde"
"Kitsap St Boat Launch","Chimacum Creek delta","-1.57766264050003","-8.7993696838499","5.64404440284985","1","No","abcdef","abcde"
"Kopachuck State Park","Chimacum Creek delta","-2.79550748600002","-10.0172145293499","4.42619955734985","0.999999972012182","No","abcdefg","abcde"
"Lions Park","Chimacum Creek delta","-3.40442990875002","-10.6261369520999","3.81727713459985","0.999960699287681","No","abcdefg","abcde"
"Locust Beach","Chimacum Creek delta","-4.78834450575003","-12.0100515490999","2.43336253759984","0.911951248358546","No","abcfg","abcde"
"Madrona Pont","Chimacum Creek delta","-2.18658506325002","-9.4082921065999","5.03512198009985","1","No","abcdef","abcde"
"Manchester, Stormwater Outfall","Chimacum Creek delta","-6.58743348175004","-13.8091405250999","0.634273561599835","0.160937813156661","No","cfg","abcde"
"Maple Hollow Park","Chimacum Creek delta","-2.85086406975002","-10.0725711130999","4.37084297359985","0.99999993729384","No","abcdefg","abcde"
"Maristone Island","Chimacum Creek delta","-4.53001378075003","-11.1225001996445","2.06247263814441","0.860948919544594","No","abcfg","abcde"
"Meyer's Point, Henderson Inlet","Chimacum Creek delta","-2.54640285850002","-9.76810990184989","4.67530418484986","0.999999999526902","No","abcdefg","abcde"
"Miller Creek","Chimacum Creek delta","-1.82676726825002","-9.04847431159989","5.39493977509986","1","No","abcdef","abcde"
"Minter Bay","Chimacum Creek delta","0.304461211999987","-6.91724583134989","7.52616825534986","1","No","abcde","abcde"
"Mukilteo","Chimacum Creek delta","-2.49104627450002","-9.7127533178499","4.73066076884985","0.999999999828871","No","abcdef","abcde"
"N Avenue Park","Chimacum Creek delta","-1.79908897625002","-9.0207960195999","5.42261806709985","1","No","abcdef","abcde"
"North Camano","Chimacum Creek delta","-3.01693382175002","-10.2386408650999","4.20477322159985","0.999999419102476","No","abcdefg","abcde"
"Oak Bay County Park","Chimacum Creek delta","-2.87854236175002","-10.1002494050999","4.34316468159985","0.999999907309016","No","abcdefg","abcde"
"Penn Cove Reference","Chimacum Creek delta","-6.58743348175003","-13.8091405250999","0.634273561599844","0.160937813156661","No","cfg","abcde"
"Penrose Point State Park","Chimacum Creek delta","-1.02409680200003","-8.2458038453499","6.19761024134985","1","No","abcdef","abcde"
"Point Defiance Ferry","Chimacum Creek delta","-1.43927118100002","-8.6609782243499","5.78243586234985","1","No","abcdef","abcde"
"Port Angeles Yacht Club","Chimacum Creek delta","-2.27884603641669","-8.87133245531113","4.31364038247775","0.99999999981096","No","abcdef","abcde"
"Purdy, Burley Lagoon","Chimacum Creek delta","0.249104626499983","-6.97260241684989","7.47081166984986","1","No","abcde","abcde"
"Purdy, Dexters","Chimacum Creek delta","-1.32855801300002","-8.55026505634989","5.89314903034985","1","No","abcdef","abcde"
"Raft Island Park","Chimacum Creek delta","-5.53565838775001","-12.7573654310999","1.68604865559986","0.607153188884326","No","bcfg","abcde"
"Reach Island","Chimacum Creek delta","-2.96157723775002","-10.1832842810999","4.26012980559985","0.999999714692122","No","abcdefg","abcde"
"Rich Passage","Chimacum Creek delta","-2.07587189575002","-9.29757893909989","5.14583514759985","1","No","abcdef","abcde"
"Rocky Point","Chimacum Creek delta","-4.76066621350003","-11.9823732568499","2.46104082984985","0.91872526546084","No","abcfg","abcde"
"Salmon Bay, Commodore Park","Chimacum Creek delta","-4.34549183475002","-11.5671988780999","2.87621520859985","0.981584682359293","No","abcefg","abcde"
"Salmon Beach","Chimacum Creek delta","-0.885705342000018","-8.10741238534989","6.33600170134986","1","No","abcdef","abcde"
"Seattle Aquarium, Pier 59","Chimacum Creek delta","-1.35623630475002","-8.57794334809989","5.86547073859985","1","No","abcdef","abcde"
"Shilshole Bay","Chimacum Creek delta","-7.69456515975001","-14.9162722030999","-0.472858116400141","0.0181594529731164","Yes","fg","abcde"
"Silverdale, Dyes Inlet","Chimacum Creek delta","-4.78834450550002","-12.0100515488499","2.43336253784985","0.911951248421374","No","abcfg","abcde"
"Skiff Point","Chimacum Creek delta","-7.63920857550003","-14.8609156188499","-0.417501532150154","0.0205588171655525","Yes","fg","abcde"
"Smith Cove, Terminal 91","Chimacum Creek delta","-3.62585624400003","-10.8475632873499","3.59585079934985","0.999738545543745","No","abcdefg","abcde"
"South of Skunk Island","Chimacum Creek delta","-2.60175944225002","-9.82346648559989","4.61994760109985","0.999999998746314","No","abcdefg","abcde"
"Squaxin Island","Chimacum Creek delta","-1.05177509375002","-8.2734821370999","6.16993194959985","1","No","abcdef","abcde"
"Suquamish, Stormwater Outfall","Chimacum Creek delta","2.60175944199998","-4.6199476013499","9.82346648534985","0.999999998746314","No","de","abcde"
"Thea Foss Waterway","Chimacum Creek delta","-0.149462776550024","-7.00057563198981","6.70165007888976","1","No","abcde","abcde"
"Three Tree Point","Chimacum Creek delta","-2.02051531175002","-9.24222235509989","5.20119173159985","1","No","abcdef","abcde"
"Tulalip Bay","Chimacum Creek delta","-0.655052909250022","-7.24753932814446","5.93743350964442","1","No","abcde","abcde"
"Tulalip Reservation","Chimacum Creek delta","-2.65711602625002","-9.8788230695999","4.56459101709985","0.999999996808582","No","abcdefg","abcde"
"West Bay Park","Chimacum Creek delta","-2.90622065350002","-10.1279276968499","4.31548638984985","0.999999864095641","No","abcdefg","abcde"
"Williams Olson Park","Chimacum Creek delta","-5.14816230100002","-12.3698693443499","2.07354474234985","0.790973971816163","No","abcfg","abcde"
"Commencement Bay Skookum","Chuckanut, Clark's Point","0.608922422749985","-6.61278462059989","7.83062946609986","1","No","abcdefg","abcefg"
"Commencement Bay, Dick Gilmur Launch","Chuckanut, Clark's Point","2.324976523","-4.89673052034988","9.54668356634987","1","No","abcdef","abcefg"
"Commencement Bay, Milwaukee Waterway","Chuckanut, Clark's Point","2.07033623695","-4.78077661848978","8.92144909238978","1","No","abcdef","abcefg"
"Des Moines Marina","Chuckanut, Clark's Point","5.92315447624999","-1.29855256709988","13.1448615195999","0.411537601107652","No","ade","abcefg"
"Discovery Bay","Chuckanut, Clark's Point","1.46694947274999","-5.75475757059988","8.68865651609987","1","No","abcdef","abcefg"
"Donkey Creek Delta","Chuckanut, Clark's Point","0.138391459749992","-7.08331558359988","7.36009850309986","1","No","abcdefg","abcefg"
"Eagle Harbor Dr","Chuckanut, Clark's Point","3.65353453624996","-3.56817250709991","10.8752415795998","0.9996760510075","No","abcde","abcefg"
"Eastsound, Fishing Bay","Chuckanut, Clark's Point","-5.81244130750004","-13.0341483508499","1.40926573584984","0.465733489908926","No","g","abcefg"
"Edmonds Ferry","Chuckanut, Clark's Point","-0.830348758250002","-8.05205580159988","6.39135828509987","1","No","abcfg","abcefg"
"Edmonds Marina","Chuckanut, Clark's Point","0.830348758249995","-6.39135828509988","8.05205580159987","1","No","abcdefg","abcefg"
"Eld Inlet","Chuckanut, Clark's Point","-0.442852671250021","-7.6645597145999","6.77885437209985","1","No","abcefg","abcefg"
"Elliot Bay Myrtle Edwards","Chuckanut, Clark's Point","2.13676413775001","-4.71434871768978","8.98787699318979","1","No","abcdef","abcefg"
"Elliott Bay, Harbor Island, Pier 17","Chuckanut, Clark's Point","2.85086406949999","-4.37084297384988","10.0725711128499","0.99999993729384","No","abcdef","abcefg"
"Everett Harbor","Chuckanut, Clark's Point","1.07945338574999","-6.14225365759988","8.30116042909986","1","No","abcdefg","abcefg"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Chuckanut, Clark's Point","0.774992174499991","-6.44671486884988","7.99669921784986","1","No","abcdefg","abcefg"
"Filucy Bay","Chuckanut, Clark's Point","2.85086406999999","-4.37084297334988","10.0725711133499","0.99999993729384","No","abcdef","abcefg"
"Friday Harbor","Chuckanut, Clark's Point","0.498209254949984","-6.3529036004898","7.34932211038977","1","No","abcdefg","abcefg"
"Gig Harbor Boat Launch","Chuckanut, Clark's Point","5.25887546950003","-1.96283157384984","12.4805825128499","0.742616011406815","No","abde","abcefg"
"Hood Canal Holly","Chuckanut, Clark's Point","-1.12558387241667","-7.71807029131111","5.46690254647777","1","No","bcfg","abcefg"
"Jamestown","Chuckanut, Clark's Point","-3.41365600608332","-10.0061424249778","3.17883041281112","0.999388134318868","No","fg","abcefg"
"Kingston Marina","Chuckanut, Clark's Point","1.85444555999999","-5.36726148334988","9.07615260334986","1","No","abcdef","abcefg"
"Kitsap St Boat Launch","Chuckanut, Clark's Point","2.32497652299999","-4.89673052034989","9.54668356634986","1","No","abcdef","abcefg"
"Kopachuck State Park","Chuckanut, Clark's Point","1.10713167749999","-6.11457536584989","8.32883872084986","1","No","abcdefg","abcefg"
"Lions Park","Chuckanut, Clark's Point","0.498209254749992","-6.72349778859988","7.71991629809987","1","No","abcdefg","abcefg"
"Locust Beach","Chuckanut, Clark's Point","-0.885705342250017","-8.10741238559989","6.33600170109986","1","No","abcfg","abcefg"
"Madrona Pont","Chuckanut, Clark's Point","1.71605410024999","-5.50565294309988","8.93776114359986","1","No","abcdef","abcefg"
"Manchester, Stormwater Outfall","Chuckanut, Clark's Point","-2.68479431825003","-9.9065013615999","4.53691272509985","0.999999994981426","No","cfg","abcefg"
"Maple Hollow Park","Chuckanut, Clark's Point","1.05177509374999","-6.16993194959989","8.27348213709986","1","No","abcdefg","abcefg"
"Maristone Island","Chuckanut, Clark's Point","-0.627374617250017","-7.21986103614446","5.96511180164442","1","No","abcfg","abcefg"
"Meyer's Point, Henderson Inlet","Chuckanut, Clark's Point","1.35623630499999","-5.86547073834988","8.57794334834987","1","No","abcdefg","abcefg"
"Miller Creek","Chuckanut, Clark's Point","2.07587189524999","-5.14583514809988","9.29757893859987","1","No","abcdef","abcefg"
"Minter Bay","Chuckanut, Clark's Point","4.2071003755","-3.01460666784987","11.4288074188499","0.990202431446921","No","abcde","abcefg"
"Mukilteo","Chuckanut, Clark's Point","1.41159288899999","-5.81011415434988","8.63329993234986","1","No","abcdef","abcefg"
