"Grouping_Variable","Metric","Analyte","Spearman_Rho","P_Value"
"reporting_area","shell_thickness","a32",0.333333333333333,0.427876984126984
"reporting_area","shell_thickness","a33",0.714285714285714,0.0575892857142857
"reporting_area","shell_thickness","a34",0.714285714285714,0.0575892857142857
"reporting_area","shell_thickness","a35",0.738095238095238,0.0458333333333333
"reporting_area","shell_thickness","a36",0.19047619047619,0.664583333333333
"reporting_area","shell_thickness","a37",0.30952380952381,0.461805555555556
"reporting_area","shell_thickness","a38",0.119047619047619,0.793005952380952
"reporting_area","shell_thickness","a39",0.0952380952380952,0.840128968253968
"reporting_area","shell_thickness","a40",0.0238095238095238,0.976785714285714
"reporting_area","shell_thickness","a41",0.738095238095238,0.0458333333333333
"reporting_area","shell_thickness","a42",0.642857142857143,0.0961805555555556
"reporting_area","shell_thickness","a43",0.738095238095238,0.0458333333333333
"reporting_area","shell_thickness","a44",0.833333333333333,0.0153769841269841
"reporting_area","shell_thickness","a45",0.642857142857143,0.0961805555555556
"reporting_area","shell_thickness","a46",0.738095238095238,0.0458333333333333
"reporting_area","shell_thickness","a47",0.833333333333333,0.0153769841269841
"reporting_area","shell_thickness","a48",0.642857142857143,0.0961805555555556
"reporting_area","shell_thickness","a49",0.738095238095238,0.0458333333333333
"reporting_area","shell_thickness","a50",0.523809523809524,0.196626984126984
"reporting_area","shell_thickness","a51",0.666666666666667,0.0830853174603175
"reporting_area","shell_thickness","a52",0.928571428571429,0.00223214285714286
"reporting_area","shell_thickness","a53",0.619047619047619,0.114980158730159
"reporting_area","shell_thickness","a54",0.404761904761905,0.326835317460317
"reporting_area","shell_thickness","a55",0.547619047619048,0.170982142857143
"reporting_area","shell_thickness","a56",0.619047619047619,0.114980158730159
"reporting_area","shell_thickness","a57",0.595238095238095,0.132291666666667
"reporting_area","shell_thickness","a58",0.428571428571429,0.299206349206349
"reporting_area","shell_thickness","a59",0.642857142857143,0.0961805555555556
"reporting_area","shell_thickness","a60",0.476190476190476,0.243055555555556
"reporting_area","shell_thickness","a61",0.476190476190476,0.243055555555556
"reporting_area","shell_thickness","a62",0.523809523809524,0.196626984126984
"reporting_area","shell_thickness","a63",0.833333333333333,0.0153769841269841
"reporting_area","shell_thickness","a64",0.452380952380952,0.267460317460317
"reporting_area","shell_thickness","a65",0.738095238095238,0.0458333333333333
"reporting_area","shell_thickness","a66",0.642857142857143,0.0961805555555556
"reporting_area","shell_thickness","a67",0.738095238095238,0.0458333333333333
"reporting_area","shell_thickness","a68",0.738095238095238,0.0458333333333333
"reporting_area","shell_thickness","a69",0.80952380952381,0.0217757936507936
"reporting_area","shell_thickness","a70",0.80952380952381,0.0217757936507936
"reporting_area","shell_thickness","a71",0.738095238095238,0.0458333333333333
"reporting_area","shell_thickness","a72",0.619047619047619,0.114980158730159
"reporting_area","shell_thickness","a73",0.833333333333333,0.0153769841269841
"reporting_area","shell_thickness","a74",0.761904761904762,0.0367559523809524
"reporting_area","shell_thickness","a75",0.833333333333333,0.0153769841269841
"reporting_area","shell_thickness","a76",0.547619047619048,0.170982142857143
"reporting_area","shell_thickness","a77",0.571428571428572,0.151140873015873
"reporting_area","shell_thickness","a78",0.142857142857143,0.75203373015873
"reporting_area","shell_thickness","a80",0.833333333333333,0.0153769841269841
"reporting_area","shell_thickness","a81",0.714285714285714,0.0575892857142857
"reporting_area","shell_thickness","a82",0.714285714285714,0.0575892857142857
"reporting_area","shell_thickness","a83",0.666666666666667,0.0830853174603175
"reporting_area","shell_thickness","a84",0.738095238095238,0.0458333333333333
"reporting_area","shell_thickness","a85",0.666666666666667,0.0830853174603175
"reporting_area","shell_thickness","a86",0.80952380952381,0.0217757936507936
"reporting_area","shell_thickness","a87",0.714285714285714,0.0575892857142857
"reporting_area","shell_thickness","a88",0.619047619047619,0.114980158730159
"reporting_area","shell_thickness","a89",0.785714285714286,0.0279265873015873
"reporting_area","shell_thickness","a90",0.738095238095238,0.0458333333333333
"reporting_area","shell_thickness","a91",0.738095238095238,0.0458333333333333
"reporting_area","shell_thickness","a92",0.833333333333333,0.0153769841269841
"reporting_area","shell_thickness","a93",0.714285714285714,0.0575892857142857
"reporting_area","shell_thickness","a94",0.80952380952381,0.0217757936507936
"reporting_area","shell_thickness","a95",0.738095238095238,0.0458333333333333
"reporting_area","shell_thickness","a96",0.857142857142857,0.0107142857142857
"reporting_area","shell_thickness","a97",0.80952380952381,0.0217757936507936
"reporting_area","shell_thickness","a98",0.666666666666667,0.0830853174603175
"reporting_area","shell_thickness","a99",0.785714285714286,0.0279265873015873
"reporting_area","shell_thickness","a100",0.80952380952381,0.0217757936507936
"reporting_area","shell_thickness","a101",0.666666666666667,0.0830853174603175
"reporting_area","shell_thickness","a102",0.690476190476191,0.0693948412698413
"reporting_area","shell_thickness","a103",0.857142857142857,0.0107142857142857
"reporting_area","shell_thickness","a104",0.642857142857143,0.0961805555555556
"reporting_area","shell_thickness","a105",0.785714285714286,0.0279265873015873
"reporting_area","shell_thickness","a106",0.785714285714286,0.0279265873015873
"reporting_area","shell_thickness","a107",0.380952380952381,0.359871031746032
"reporting_area","shell_thickness","a108",0.595238095238095,0.132291666666667
"reporting_area","shell_thickness","a109",0.904761904761905,0.00456349206349206
"reporting_area","shell_thickness","a110",0.785714285714286,0.0279265873015873
"reporting_area","shell_thickness","a111",0.690476190476191,0.0693948412698413
"reporting_area","shell_thickness","a112",0.80952380952381,0.0217757936507936
"reporting_area","shell_thickness","a113",0.619047619047619,0.114980158730159
"reporting_area","shell_thickness","a114",0.619047619047619,0.114980158730159
"reporting_area","shell_thickness","a115",0.547619047619048,0.170982142857143
"reporting_area","shell_thickness","a116",0.690476190476191,0.0693948412698413
"reporting_area","shell_thickness","a117",0.738095238095238,0.0458333333333333
"reporting_area","shell_thickness","a118",0.80952380952381,0.0217757936507936
"reporting_area","shell_thickness","a119",0.619047619047619,0.114980158730159
"reporting_area","shell_thickness","a120",0.880952380952381,0.00724206349206349
"reporting_area","shell_thickness","a121",0.476190476190476,0.243055555555556
"reporting_area","shell_thickness","a122",0.619047619047619,0.114980158730159
"reporting_area","shell_thickness","a123",0.785714285714286,0.0279265873015873
"reporting_area","shell_thickness","a124",0.80952380952381,0.0217757936507936
"reporting_area","shell_thickness","a125",0.476190476190476,0.243055555555556
"reporting_area","shell_thickness","a126",0.761904761904762,0.0367559523809524
"reporting_area","shell_thickness","a127",0.80952380952381,0.0217757936507936
"reporting_area","shell_thickness","a128",0.738095238095238,0.0458333333333333
"reporting_area","shell_thickness","a129",0.785714285714286,0.0279265873015873
"reporting_area","shell_thickness","a130",0.714285714285714,0.0575892857142857
"reporting_area","shell_thickness","a131",-0.523809523809524,0.196626984126984
"pah_group","p450","a1",-0.285714285714286,0.500793650793651
"pah_group","p450","a2",-0.595238095238095,0.132291666666667
"pah_group","p450","a3",-0.666666666666667,0.0830853174603175
"pah_group","p450","a4",-0.404761904761905,0.326835317460317
"pah_group","p450","a5",-0.523809523809524,0.196626984126984
"pah_group","p450","a6",-0.619047619047619,0.114980158730159
"pah_group","p450","a7",-0.738095238095238,0.0458333333333333
"pah_group","p450","a8",-0.619047619047619,0.114980158730159
"pah_group","p450","a9",-0.690476190476191,0.0693948412698413
"pah_group","p450","a10",-0.738095238095238,0.0458333333333333
"pah_group","p450","a11",-0.0476190476190476,0.934871031746032
"pah_group","p450","a12",-0.738095238095238,0.0458333333333333
"pah_group","p450","a13",-0.738095238095238,0.0458333333333333
"pah_group","p450","a14",-0.738095238095238,0.0458333333333333
"pah_group","p450","a15",-0.333333333333333,0.427876984126984
"pah_group","p450","a16",-0.333333333333333,0.427876984126984
"pah_group","p450","a17",-0.738095238095238,0.0458333333333333
"pah_group","p450","a18",-0.738095238095238,0.0458333333333333
"pah_group","p450","a19",-0.738095238095238,0.0458333333333333
"pah_group","p450","a20",-0.690476190476191,0.0693948412698413
"pah_group","p450","a21",-0.142857142857143,0.75203373015873
"pah_group","p450","a22",-0.642857142857143,0.0961805555555556
"pah_group","p450","a23",-0.690476190476191,0.0693948412698413
"pah_group","p450","a24",-0.142857142857143,0.75203373015873
"pah_group","p450","a25",-0.142857142857143,0.75203373015873
"pah_group","p450","a26",-0.0714285714285714,0.881994047619048
"pah_group","p450","a27",0.0238095238095238,0.976785714285714
"pah_group","p450","a28",-0.214285714285714,0.619097222222222
"pah_group","p450","a29",-0.119047619047619,0.793005952380952
"pah_group","p450","a30",0.0238095238095238,0.976785714285714
"pah_group","p450","a31",-0.714285714285714,0.0575892857142857
"pah_group","p450","a32",-0.5,0.216170634920635
"pah_group","p450","a33",-0.666666666666667,0.0830853174603175
"pah_group","p450","a34",-0.738095238095238,0.0458333333333333
"pah_group","p450","a35",-0.666666666666667,0.0830853174603175
"pah_group","p450","a36",0.119047619047619,0.793005952380952
"pah_group","p450","a37",-0.261904761904762,0.53640873015873
"pah_group","p450","a38",0.0238095238095238,0.976785714285714
"pah_group","p450","a39",0.19047619047619,0.664583333333333
"pah_group","p450","a40",0.214285714285714,0.619097222222222
"pah_group","p450","a41",-0.690476190476191,0.0693948412698413
"pah_group","p450","a42",-0.619047619047619,0.114980158730159
"pah_group","p450","a43",-0.690476190476191,0.0693948412698413
"pah_group","p450","a44",-0.738095238095238,0.0458333333333333
"pah_group","p450","a45",-0.619047619047619,0.114980158730159
"pah_group","p450","a46",-0.690476190476191,0.0693948412698413
"pah_group","p450","a47",-0.738095238095238,0.0458333333333333
"pah_group","p450","a48",-0.619047619047619,0.114980158730159
"pah_group","p450","a49",-0.690476190476191,0.0693948412698413
"pah_group","p450","a50",-0.452380952380952,0.267460317460317
"pah_group","p450","a51",-0.428571428571429,0.299206349206349
"pah_group","p450","a52",-0.761904761904762,0.0367559523809524
"pah_group","p450","a53",-0.19047619047619,0.664583333333333
"pah_group","p450","a54",-0.119047619047619,0.793005952380952
"pah_group","p450","a55",-0.380952380952381,0.359871031746032
"pah_group","p450","a56",-0.30952380952381,0.461805555555556
"pah_group","p450","a57",-0.30952380952381,0.461805555555556
"pah_group","p450","a58",-0.285714285714286,0.500793650793651
"pah_group","p450","a59",-0.619047619047619,0.114980158730159
"pah_group","p450","a60",-0.214285714285714,0.619097222222222
"pah_group","p450","a61",-0.261904761904762,0.53640873015873
"pah_group","p450","a62",-0.285714285714286,0.500793650793651
"pah_group","p450","a63",-0.738095238095238,0.0458333333333333
"pah_group","p450","a64",-0.214285714285714,0.619097222222222
"pah_group","p450","a65",-0.666666666666667,0.0830853174603175
"pah_group","p450","a66",-0.619047619047619,0.114980158730159
"pah_group","p450","a67",-0.666666666666667,0.0830853174603175
"pah_group","p450","a68",-0.666666666666667,0.0830853174603175
"pah_group","p450","a69",-0.761904761904762,0.0367559523809524
"pah_group","p450","a70",-0.785714285714286,0.0279265873015873
"pah_group","p450","a71",-0.666666666666667,0.0830853174603175
"pah_group","p450","a72",-0.380952380952381,0.359871031746032
"pah_group","p450","a73",-0.738095238095238,0.0458333333333333
"pah_group","p450","a74",-0.642857142857143,0.0961805555555556
"pah_group","p450","a75",-0.738095238095238,0.0458333333333333
"pah_group","p450","a76",-0.19047619047619,0.664583333333333
"pah_group","p450","a77",-0.30952380952381,0.461805555555556
"pah_group","p450","a78",0.0952380952380952,0.840128968253968
"pah_group","p450","a80",-0.619047619047619,0.114980158730159
"pah_group","p450","a81",-0.761904761904762,0.0367559523809524
"pah_group","p450","a82",-0.547619047619048,0.170982142857143
"pah_group","p450","a83",-0.380952380952381,0.359871031746032
"pah_group","p450","a84",-0.5,0.216170634920635
"pah_group","p450","a85",-0.380952380952381,0.359871031746032
"pah_group","p450","a86",-0.523809523809524,0.196626984126984
"pah_group","p450","a87",-0.428571428571429,0.299206349206349
"pah_group","p450","a88",-0.380952380952381,0.359871031746032
"pah_group","p450","a89",-0.452380952380952,0.267460317460317
"pah_group","p450","a90",-0.5,0.216170634920635
"pah_group","p450","a91",-0.5,0.216170634920635
"pah_group","p450","a92",-0.5,0.216170634920635
"pah_group","p450","a93",-0.333333333333333,0.427876984126984
"pah_group","p450","a94",-0.523809523809524,0.196626984126984
"pah_group","p450","a95",-0.571428571428572,0.151140873015873
"pah_group","p450","a96",-0.595238095238095,0.132291666666667
"pah_group","p450","a97",-0.523809523809524,0.196626984126984
"pah_group","p450","a98",-0.476190476190476,0.243055555555556
"pah_group","p450","a99",-0.476190476190476,0.243055555555556
"pah_group","p450","a100",-0.523809523809524,0.196626984126984
"pah_group","p450","a101",-0.476190476190476,0.243055555555556
"pah_group","p450","a102",-0.428571428571429,0.299206349206349
"pah_group","p450","a103",-0.571428571428572,0.151140873015873
"pah_group","p450","a104",-0.404761904761905,0.326835317460317
"pah_group","p450","a105",-0.595238095238095,0.132291666666667
"pah_group","p450","a106",-0.595238095238095,0.132291666666667
"pah_group","p450","a107",-0.19047619047619,0.664583333333333
"pah_group","p450","a108",-0.357142857142857,0.389384920634921
"pah_group","p450","a109",-0.619047619047619,0.114980158730159
"pah_group","p450","a110",-0.595238095238095,0.132291666666667
"pah_group","p450","a111",-0.523809523809524,0.196626984126984
"pah_group","p450","a112",-0.523809523809524,0.196626984126984
"pah_group","p450","a113",-0.476190476190476,0.243055555555556
"pah_group","p450","a114",-0.476190476190476,0.243055555555556
"pah_group","p450","a115",-0.547619047619048,0.170982142857143
"pah_group","p450","a116",-0.428571428571429,0.299206349206349
"pah_group","p450","a117",-0.5,0.216170634920635
"pah_group","p450","a118",-0.523809523809524,0.196626984126984
"pah_group","p450","a119",-0.476190476190476,0.243055555555556
